,Degree,Country,Year,Undergraduate_enrollment,Total,Percentage,Undergraduate_enrollment_Lag,Change_rate,Proportional_Change,Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
1989,Health and welfare,Romania,2014,5515,121444,4.541187707914759,5110.0,7.925636007827788,0.3599180081615415,21.64806,54.0783,51.0950393676758
1990,Health and welfare,Romania,2015,4071,102446,3.9738008316576536,5515.0,-26.183136899365365,-1.040465711861043,21.16444,55.7632,49.3609886169434
1991,Health and welfare,Romania,2016,5343,122892,4.347719949223708,4071.0,31.245394252026532,1.3584622391089556,23.77858,59.504,49.911319732666
1992,Health and welfare,Romania,2017,5324,114049,4.668168944927181,5343.0,-0.3556054650945162,-0.01660026388800607,,63.7473,50.5108184814453
1993,Health and welfare,Romania,2018,5900,118855,4.964031803457995,5324.0,10.81893313298272,0.5370552815161167,,70.6813,51.9943504333496
1994,Health and welfare,Romania,2019,5883,114068,5.157449942139777,5900.0,-0.288135593220339,-0.014860448985826474,,73.6575,52.4439697265625
1995,Health and welfare,Romania,2020,6465,120425,5.368486609923188,5883.0,9.892911779704233,0.5310996442249356,,78.4553,53.4911117553711
1996,Health and welfare,Romania,2021,6908,124436,5.55144813398052,6465.0,6.852281515854601,0.3804008543470024,,83.5904,55.2656097412109
1997,Health and welfare,Romania,2022,6262,105265,5.948795896071819,6908.0,-9.351476548928778,-0.5563002531647937,,85.5031,58.2390403747559
1998,Information and communication technologies,Romania,2014,3478,121444,2.8638714139850467,2407.0,44.495222268383884,1.2742859511333549,21.64806,54.0783,51.0950393676758
1999,Information and communication technologies,Romania,2015,8134,102446,7.939792671260957,3478.0,133.870040253019,10.629003645023296,21.16444,55.7632,49.3609886169434
2000,Information and communication technologies,Romania,2016,8940,122892,7.274680207011034,8134.0,9.909023850504058,0.7208497967606214,23.77858,59.504,49.911319732666
2001,Information and communication technologies,Romania,2017,8814,114049,7.728257152627379,8940.0,-1.4093959731543624,-0.10892174510414428,,63.7473,50.5108184814453
2002,Information and communication technologies,Romania,2018,9105,118855,7.660594842455092,8814.0,3.3015656909462217,0.25291957104089313,,70.6813,51.9943504333496
2003,Information and communication technologies,Romania,2019,8928,114068,7.826910264053021,9105.0,-1.943986820428336,-0.1521541039799434,,73.6575,52.4439697265625
2004,Information and communication technologies,Romania,2020,9227,120425,7.662030309321154,8928.0,3.3490143369175627,0.2566024935581345,,78.4553,53.4911117553711
2005,Information and communication technologies,Romania,2021,9071,124436,7.289691086180848,9227.0,-1.6906903652324698,-0.12324610484926977,,83.5904,55.2656097412109
2006,Information and communication technologies,Romania,2022,8617,105265,8.186006744881965,9071.0,-5.004960864292801,-0.4097064339297114,,85.5031,58.2390403747559
2007,"Natural sciences, mathematics and statistics",Romania,2014,6329,121444,5.21145548565594,5551.0,14.015492704017293,0.7304111633652173,21.64806,54.0783,51.0950393676758
2008,"Natural sciences, mathematics and statistics",Romania,2015,6265,102446,6.115416902563302,6329.0,-1.0112182019276348,-0.061840208842479275,21.16444,55.7632,49.3609886169434
2009,"Natural sciences, mathematics and statistics",Romania,2016,7163,122892,5.8286951144094,6265.0,14.333599361532324,0.8354618057046516,23.77858,59.504,49.911319732666
2010,"Natural sciences, mathematics and statistics",Romania,2017,5906,114049,5.178475918245667,7163.0,-17.548513192796314,-0.9087455296991208,,63.7473,50.5108184814453
2011,"Natural sciences, mathematics and statistics",Romania,2018,5995,118855,5.043961129106895,5906.0,1.5069420927869963,0.07600957339832605,,70.6813,51.9943504333496
2012,"Natural sciences, mathematics and statistics",Romania,2019,5588,114068,4.898832275484798,5995.0,-6.7889908256880735,-0.33258127374850927,,73.6575,52.4439697265625
2013,"Natural sciences, mathematics and statistics",Romania,2020,6134,120425,5.093626738634004,5588.0,9.77093772369363,0.49769509650933547,,78.4553,53.4911117553711
2014,"Natural sciences, mathematics and statistics",Romania,2021,6264,124436,5.033913015526053,6134.0,2.1193348549070756,0.10668547310374749,,83.5904,55.2656097412109
2015,"Natural sciences, mathematics and statistics",Romania,2022,5307,105265,5.041561772668978,6264.0,-15.277777777777779,-0.7702386041577606,,85.5031,58.2390403747559
2016,Services,Romania,2014,6739,121444,5.54905964889167,5742.0,17.363288052943226,0.9634992110667007,21.64806,54.0783,51.0950393676758
2017,Services,Romania,2015,4693,102446,4.580949963883412,6739.0,-30.360587624276597,-1.3908033278090903,21.16444,55.7632,49.3609886169434
2018,Services,Romania,2016,5404,122892,4.397357028935977,4693.0,15.150223737481355,0.6662094284196631,23.77858,59.504,49.911319732666
2019,Services,Romania,2017,5315,114049,4.660277599978956,5404.0,-1.6469282013323465,-0.07675142605442767,,63.7473,50.5108184814453
2020,Services,Romania,2018,5550,118855,4.669555340540995,5315.0,4.421448730009407,0.2064619953014363,,70.6813,51.9943504333496
2021,Services,Romania,2019,5641,114068,4.945295788477049,5550.0,1.6396396396396395,0.08108503004529935,,73.6575,52.4439697265625
2022,Services,Romania,2020,5478,120425,4.548889350217978,5641.0,-2.8895585889026765,-0.13144282291890272,,78.4553,53.4911117553711
2023,Services,Romania,2021,5712,124436,4.590311485422225,5478.0,4.271631982475356,0.19608121350653537,,83.5904,55.2656097412109
2024,Services,Romania,2022,4982,105265,4.7328171756994255,5712.0,-12.780112044817926,-0.6048593379307738,,85.5031,58.2390403747559
2025,"Social sciences, journalism and information",Romania,2014,20575,121444,16.94196502091499,20420.0,0.7590597453476984,0.12859963654465345,21.64806,54.0783,51.0950393676758
2026,"Social sciences, journalism and information",Romania,2015,10148,102446,9.905706420943718,20575.0,-50.67800729040097,-5.020014622171574,21.16444,55.7632,49.3609886169434
2027,"Social sciences, journalism and information",Romania,2016,13037,122892,10.608501773915307,10148.0,28.468663776113516,3.020098701698987,23.77858,59.504,49.911319732666
2028,"Social sciences, journalism and information",Romania,2017,12186,114049,10.684881059895309,13037.0,-6.5275753624300075,-0.6974636635706764,,63.7473,50.5108184814453
2029,"Social sciences, journalism and information",Romania,2018,13173,118855,11.08325270287325,12186.0,8.099458394879369,0.8976834414685618,,70.6813,51.9943504333496
2030,"Social sciences, journalism and information",Romania,2019,12634,114068,11.075849493284707,13173.0,-4.0917027252713885,-0.45319083556368767,,73.6575,52.4439697265625
2031,"Social sciences, journalism and information",Romania,2020,13668,120425,11.349802781814407,12634.0,8.184264682602501,0.9288979006170728,,78.4553,53.4911117553711
2032,"Social sciences, journalism and information",Romania,2021,13393,124436,10.762962486740172,13668.0,-2.0119988293824993,-0.21655067924008978,,83.5904,55.2656097412109
2033,"Social sciences, journalism and information",Romania,2022,10931,105265,10.384268275305182,13393.0,-18.38273725080266,-1.9089127524678084,,85.5031,58.2390403747559
2034,"Agriculture, forestry, fisheries and veterinary",Slovakia,2014,807,39074,2.0653119721553974,816.0,-1.1029411764705883,-0.02277917616347865,,,
2035,"Agriculture, forestry, fisheries and veterinary",Slovakia,2015,856,34672,2.4688509460083066,807.0,6.071871127633209,0.1499054477749777,,,
2036,"Agriculture, forestry, fisheries and veterinary",Slovakia,2016,760,32200,2.360248447204969,856.0,-11.214953271028037,-0.26470076043420215,,,
2037,"Agriculture, forestry, fisheries and veterinary",Slovakia,2017,678,30413,2.2293098346101994,760.0,-10.789473684210527,-0.2405307979447847,,,
2038,"Agriculture, forestry, fisheries and veterinary",Slovakia,2018,568,28061,2.0241616478386373,678.0,-16.224188790560472,-0.32840380717146034,,,
2039,"Agriculture, forestry, fisheries and veterinary",Slovakia,2019,648,29699,2.1818916461833733,568.0,14.084507042253522,0.3073086825610385,,,
2040,"Agriculture, forestry, fisheries and veterinary",Slovakia,2020,525,30425,1.7255546425636812,648.0,-18.98148148148148,-0.3275358349310691,,,
2041,"Agriculture, forestry, fisheries and veterinary",Slovakia,2021,624,32361,1.9282469639380737,525.0,18.857142857142858,0.36361228462832246,,,
2042,"Agriculture, forestry, fisheries and veterinary",Slovakia,2022,591,30348,1.9474100434954527,624.0,-5.288461538461538,-0.10298803114639414,,,
2043,Arts and humanities,Slovakia,2014,2635,39074,6.743614679838256,3137.0,-16.002550207204337,-1.0791503249215189,,,
2044,Arts and humanities,Slovakia,2015,2445,34672,7.05179972311952,2635.0,-7.2106261859582546,-0.5084789174165878,,,
2045,Arts and humanities,Slovakia,2016,2182,32200,6.77639751552795,2445.0,-10.756646216768916,-0.7289131069872601,,,
2046,Arts and humanities,Slovakia,2017,2081,30413,6.842468681156085,2182.0,-4.62878093492209,-0.3167228857913678,,,
2047,Arts and humanities,Slovakia,2018,2007,28061,7.152275400021382,2081.0,-3.5559827006247,-0.2543336759257964,,,
2048,Arts and humanities,Slovakia,2019,2002,29699,6.740967709350484,2007.0,-0.2491280518186348,-0.01679364152802811,,,
2049,Arts and humanities,Slovakia,2020,2051,30425,6.741166803615448,2002.0,2.4475524475524475,0.16499359309548298,,,
2050,Arts and humanities,Slovakia,2021,2199,32361,6.795216464262539,2051.0,7.215992198927353,0.4903422899614118,,,
2051,Arts and humanities,Slovakia,2022,1931,30348,6.36285751944115,2199.0,-12.187357889949977,-0.7754642179218864,,,
2052,"Business, administration and law",Slovakia,2014,7876,39074,20.15662588933818,8484.0,-7.166430928807166,-1.4445106719374838,,,
2053,"Business, administration and law",Slovakia,2015,5972,34672,17.224273188740195,7876.0,-24.174707973590657,-4.163917743951413,,,
2054,"Business, administration and law",Slovakia,2016,5552,32200,17.242236024844722,5972.0,-7.032819825853985,-1.2126153935758175,,,
2055,"Business, administration and law",Slovakia,2017,5410,30413,17.788445730444217,5552.0,-2.5576368876080693,-0.454963849733984,,,
2056,"Business, administration and law",Slovakia,2018,5219,28061,18.598766971953957,5410.0,-3.530499075785582,-0.6566292960523485,,,
2057,"Business, administration and law",Slovakia,2019,5449,29699,18.34741910502037,5219.0,4.406974516190841,0.8085660843369774,,,
2058,"Business, administration and law",Slovakia,2020,5627,30425,18.494658997534923,5449.0,3.266654432005873,0.6041565978273474,,,
2059,"Business, administration and law",Slovakia,2021,6368,32361,19.678007478137264,5627.0,13.168651146259108,2.591328157330676,,,
2060,"Business, administration and law",Slovakia,2022,5897,30348,19.43126400421774,6368.0,-7.3963567839195985,-1.437205613377286,,,
2061,Education,Slovakia,2014,5383,39074,13.776424220709423,5634.0,-4.4550940717074905,-0.6137526587501004,,,
2062,Education,Slovakia,2015,4950,34672,14.276649746192893,5383.0,-8.043841723945755,-1.1483911090658596,,,
2063,Education,Slovakia,2016,4928,32200,15.304347826086957,4950.0,-0.4444444444444444,-0.06801932367149757,,,
2064,Education,Slovakia,2017,4467,30413,14.687797981126492,4928.0,-9.354707792207792,-1.3740005822441785,,,
2065,Education,Slovakia,2018,4095,28061,14.593207654752147,4467.0,-8.327736736064473,-1.2152839148349672,,,
2066,Education,Slovakia,2019,4081,29699,13.74120340752214,4095.0,-0.3418803418803419,-0.04697847318810988,,,
2067,Education,Slovakia,2020,4183,30425,13.748562037797864,4081.0,2.4993874050477825,0.34362982794790053,,,
2068,Education,Slovakia,2021,4453,32361,13.760390593615773,4183.0,6.454697585464977,0.8881915993966671,,,
2069,Education,Slovakia,2022,4129,30348,13.605509424014762,4453.0,-7.275993712104199,-0.9899360101910583,,,
2070,"Engineering, manufacturing and construction",Slovakia,2014,5975,39074,15.291498182934944,6782.0,-11.899144795045709,-1.8195575101192125,,,
2071,"Engineering, manufacturing and construction",Slovakia,2015,5040,34672,14.536225196123674,5975.0,-15.648535564853555,-2.274706369602616,,,
2072,"Engineering, manufacturing and construction",Slovakia,2016,4770,32200,14.813664596273291,5040.0,-5.357142857142857,-0.793589174800355,,,
2073,"Engineering, manufacturing and construction",Slovakia,2017,4344,30413,14.283365665998092,4770.0,-8.930817610062892,-1.2756213362086346,,,
2074,"Engineering, manufacturing and construction",Slovakia,2018,3958,28061,14.104985567157264,4344.0,-8.885819521178636,-1.2533435609858892,,,
2075,"Engineering, manufacturing and construction",Slovakia,2019,4376,29699,14.734502845213644,3958.0,10.56088933804952,1.5560945399947708,,,
2076,"Engineering, manufacturing and construction",Slovakia,2020,4401,30425,14.46507806080526,4376.0,0.5712979890310786,0.08263870007315618,,,
2077,"Engineering, manufacturing and construction",Slovakia,2021,4049,32361,12.511974290040481,4401.0,-7.998182231311065,-1.0007305044522266,,,
2078,"Engineering, manufacturing and construction",Slovakia,2022,3772,30348,12.42915513378147,4049.0,-6.841195356878242,-0.8503027839114515,,,
2079,Health and welfare,Slovakia,2014,5330,39074,13.640784153145313,5505.0,-3.178928247048138,-0.4336307405632025,,,
2080,Health and welfare,Slovakia,2015,4829,34672,13.92766497461929,5330.0,-9.399624765478425,-1.309148246207179,,,
2081,Health and welfare,Slovakia,2016,4171,32200,12.953416149068323,4829.0,-13.626009525781734,-1.765033718386199,,,
2082,Health and welfare,Slovakia,2017,4063,30413,13.359418669647848,4171.0,-2.5893071205945817,-0.3459163788832337,,,
2083,Health and welfare,Slovakia,2018,3711,28061,13.224760343537294,4063.0,-8.663549101649028,-1.1457336059377623,,,
2084,Health and welfare,Slovakia,2019,4009,29699,13.498771002390653,3711.0,8.030180544327674,1.08397568275732,,,
2085,Health and welfare,Slovakia,2020,4220,30425,13.870172555464256,4009.0,5.263157894736842,0.7300090818665397,,,
2086,Health and welfare,Slovakia,2021,4486,32361,13.86236519267019,4220.0,6.303317535545023,0.8737888960308697,,,
2087,Health and welfare,Slovakia,2022,4586,30348,15.111374719915645,4486.0,2.229157378510923,0.33685632456343395,,,
2088,Information and communication technologies,Slovakia,2014,2301,39074,5.8888263295285865,2355.0,-2.2929936305732483,-0.1350304126516109,,,
2089,Information and communication technologies,Slovakia,2015,1940,34672,5.595293031841255,2301.0,-15.68883094306823,-0.8778360645348513,,,
2090,Information and communication technologies,Slovakia,2016,1965,32200,6.10248447204969,1940.0,1.2886597938144329,0.0786402638150733,,,
2091,Information and communication technologies,Slovakia,2017,1942,30413,6.385427284384967,1965.0,-1.1704834605597965,-0.0747403702497986,,,
2092,Information and communication technologies,Slovakia,2018,1865,28061,6.646234988061723,1942.0,-3.964984552008239,-0.2635221905668139,,,
2093,Information and communication technologies,Slovakia,2019,2139,29699,7.202262702447894,1865.0,14.691689008042896,1.0581340377859105,,,
2094,Information and communication technologies,Slovakia,2020,2409,30425,7.917830731306491,2139.0,12.622720897615707,0.999445674358463,,,
2095,Information and communication technologies,Slovakia,2021,2586,32361,7.991100398627978,2409.0,7.347447073474471,0.5871418723773981,,,
2096,Information and communication technologies,Slovakia,2022,2497,30348,8.227889811519704,2586.0,-3.4416086620262956,-0.2831717684552412,,,
2097,"Natural sciences, mathematics and statistics",Slovakia,2014,2414,39074,6.178021190561498,2322.0,3.962101636520241,0.2447794786958044,,,
2098,"Natural sciences, mathematics and statistics",Slovakia,2015,2394,34672,6.904706968158745,2414.0,-0.8285004142502072,-0.05720552583395811,,,
2099,"Natural sciences, mathematics and statistics",Slovakia,2016,2199,32200,6.829192546583851,2394.0,-8.145363408521304,-0.5562625507869052,,,
2100,"Natural sciences, mathematics and statistics",Slovakia,2017,1814,30413,5.964554631243218,2199.0,-17.507958162801273,-1.0442717294354884,,,
2101,"Natural sciences, mathematics and statistics",Slovakia,2018,1441,28061,5.135241081928656,1814.0,-20.562293274531424,-1.0559233316203906,,,
2102,"Natural sciences, mathematics and statistics",Slovakia,2019,1472,29699,4.956395838243712,1441.0,2.1512838306731434,0.1066261422522936,,,
2103,"Natural sciences, mathematics and statistics",Slovakia,2020,1545,30425,5.078060805258834,1472.0,4.959239130434782,0.2518331785216677,,,
2104,"Natural sciences, mathematics and statistics",Slovakia,2021,1523,32361,4.706282253329626,1545.0,-1.423948220064725,-0.06701502237750924,,,
2105,"Natural sciences, mathematics and statistics",Slovakia,2022,1503,30348,4.952550415183867,1523.0,-1.3131976362442548,-0.06503677498599957,,,
2106,Services,Slovakia,2014,2403,39074,6.149869478425551,2750.0,-12.618181818181817,-0.7760017123686059,,,
2107,Services,Slovakia,2015,2260,34672,6.518227964928473,2403.0,-5.9508947149396585,-0.3878928834726473,,,
2108,Services,Slovakia,2016,2067,32200,6.419254658385094,2260.0,-8.539823008849558,-0.5481929863134173,,,
2109,Services,Slovakia,2017,2145,30413,7.052905007726959,2067.0,3.7735849056603774,0.2661473587821494,,,
2110,Services,Slovakia,2018,2035,28061,7.252058016464131,2145.0,-5.128205128205128,-0.37190041110072464,,,
2111,Services,Slovakia,2019,2144,29699,7.21909828613758,2035.0,5.356265356265356,0.3866740605351333,,,
2112,Services,Slovakia,2020,2166,30425,7.119145439605587,2144.0,1.0261194029850746,0.07305093268252001,,,
2113,Services,Slovakia,2021,2387,32361,7.376162664936189,2166.0,10.203139427516158,0.7526001611038308,,,
2114,Services,Slovakia,2022,1970,30348,6.491366811651509,2387.0,-17.469627147046502,-1.1340175787426392,,,
2115,"Social sciences, journalism and information",Slovakia,2014,3950,39074,10.10902390336285,3895.0,1.4120667522464698,0.1427461655160351,,,
2116,"Social sciences, journalism and information",Slovakia,2015,3986,34672,11.496308260267652,3950.0,0.9113924050632912,0.10477648034674317,,,
2117,"Social sciences, journalism and information",Slovakia,2016,3606,32200,11.198757763975156,3986.0,-9.533366783743102,-1.067618652862659,,,
2118,"Social sciences, journalism and information",Slovakia,2017,3469,30413,11.40630651366192,3606.0,-3.7992235163616197,-0.4333510794153309,,,
2119,"Social sciences, journalism and information",Slovakia,2018,3162,28061,11.268308328284808,3469.0,-8.849812626117036,-0.9972241731863464,,,
2120,"Social sciences, journalism and information",Slovakia,2019,3379,29699,11.377487457490151,3162.0,6.862745098039216,0.780807962768932,,,
2121,"Social sciences, journalism and information",Slovakia,2020,3298,30425,10.839769926047659,3379.0,-2.3971589227582126,-0.2598465119887127,,,
2122,"Social sciences, journalism and information",Slovakia,2021,3686,32361,11.39025370044189,3298.0,11.76470588235294,1.3400298471108103,,,
2123,"Social sciences, journalism and information",Slovakia,2022,3472,30348,11.4406221167787,3686.0,-5.805751492132393,-0.6642140892541081,,,
2124,"Agriculture, forestry, fisheries and veterinary",Slovenia,2014,608,15814,3.8446945744277223,572.0,6.293706293706294,0.24197378440454195,19.76357,71.5863,84.3780288696289
2125,"Agriculture, forestry, fisheries and veterinary",Slovenia,2015,563,15106,3.7269958956705946,608.0,-7.401315789473683,-0.2758467356993038,19.86943,73.0987,82.1997833251953
2126,"Agriculture, forestry, fisheries and veterinary",Slovenia,2016,506,14510,3.487250172294969,563.0,-10.124333925399645,-0.35306085225721706,19.74007,75.4985,79.4747467041016
2127,"Agriculture, forestry, fisheries and veterinary",Slovenia,2017,466,14593,3.193311861851573,506.0,-7.905138339920949,-0.2524357203044722,,78.8854,79.2703475952148
2128,"Agriculture, forestry, fisheries and veterinary",Slovenia,2018,397,13701,2.897598715422232,466.0,-14.806866952789699,-0.4290435866183133,,79.75,77.3015975952148
2129,"Agriculture, forestry, fisheries and veterinary",Slovenia,2019,360,14335,2.511335891175445,397.0,-9.319899244332493,-0.23405397474431097,,83.1084,76.4720077514648
2130,"Agriculture, forestry, fisheries and veterinary",Slovenia,2020,408,14673,2.7806174606419956,360.0,13.333333333333334,0.3707489947522661,,86.6013,75.8166809082031
2131,"Agriculture, forestry, fisheries and veterinary",Slovenia,2021,382,15481,2.4675408565338155,408.0,-6.372549019607843,-0.15724525066146863,,89.004,82.2400436401367
2132,"Agriculture, forestry, fisheries and veterinary",Slovenia,2022,379,15182,2.496377288894744,382.0,-0.7853403141361256,-0.019605057242628877,,88.9125,82.3922576904297
2133,Arts and humanities,Slovenia,2014,1617,15814,10.225116984950045,1706.0,-5.216881594372802,-0.5334322459909461,19.76357,71.5863,84.3780288696289
2134,Arts and humanities,Slovenia,2015,1484,15106,9.823911028730306,1617.0,-8.225108225108226,-0.8080273140514105,19.86943,73.0987,82.1997833251953
2135,Arts and humanities,Slovenia,2016,1414,14510,9.74500344589938,1484.0,-4.716981132075472,-0.4596699738631783,19.74007,75.4985,79.4747467041016
2136,Arts and humanities,Slovenia,2017,1511,14593,10.354279449050916,1414.0,6.8599717114568595,0.710300641130084,,78.8854,79.2703475952148
2137,Arts and humanities,Slovenia,2018,1333,13701,9.72921684548573,1511.0,-11.780277961614823,-1.1461287878864723,,79.75,77.3015975952148
2138,Arts and humanities,Slovenia,2019,1409,14335,9.829089640739449,1333.0,5.701425356339085,0.5603982090744173,,83.1084,76.4720077514648
2139,Arts and humanities,Slovenia,2020,1358,14673,9.255094391058407,1409.0,-3.61958836053939,-0.334996319335684,,86.6013,75.8166809082031
2140,Arts and humanities,Slovenia,2021,1424,15481,9.198372198178411,1358.0,4.860088365243005,0.4470490169954162,,89.004,82.2400436401367
2141,Arts and humanities,Slovenia,2022,1378,15182,9.076538005532868,1424.0,-3.2303370786516856,-0.29320277265064043,,88.9125,82.3922576904297
2142,"Business, administration and law",Slovenia,2014,2685,15814,16.978626533451372,3007.0,-10.708347189890256,-1.8181302772768013,19.76357,71.5863,84.3780288696289
2143,"Business, administration and law",Slovenia,2015,2633,15106,17.43016020124454,2685.0,-1.9366852886405959,-0.33756734840399105,19.86943,73.0987,82.1997833251953
2144,"Business, administration and law",Slovenia,2016,2601,14510,17.92556857339766,2633.0,-1.2153437143942272,-0.21785727092621537,19.74007,75.4985,79.4747467041016
2145,"Business, administration and law",Slovenia,2017,2484,14593,17.021859795792505,2601.0,-4.498269896193772,-0.7656891949664449,,78.8854,79.2703475952148
2146,"Business, administration and law",Slovenia,2018,2529,13701,18.458506678344648,2484.0,1.8115942028985508,0.33439323692653344,,79.75,77.3015975952148
2147,"Business, administration and law",Slovenia,2019,2663,14335,18.576909661667248,2529.0,5.298536971134836,0.9843044265177585,,83.1084,76.4720077514648
2148,"Business, administration and law",Slovenia,2020,2843,14673,19.375724119130375,2663.0,6.759294029290275,1.3096621635161352,,86.6013,75.8166809082031
2149,"Business, administration and law",Slovenia,2021,3113,15481,20.108520121439184,2843.0,9.497010200492438,1.9097082071011535,,89.004,82.2400436401367
2150,"Business, administration and law",Slovenia,2022,2997,15182,19.74048214991437,3113.0,-3.726309026662383,-0.7355913682589358,,88.9125,82.3922576904297
2151,Education,Slovenia,2014,1467,15814,9.27659036296952,1439.0,1.9457956914523975,0.18050349559634926,19.76357,71.5863,84.3780288696289
2152,Education,Slovenia,2015,1385,15106,9.16854230107242,1467.0,-5.589638718473075,-0.5124883903803262,19.86943,73.0987,82.1997833251953
2153,Education,Slovenia,2016,1331,14510,9.172984148862854,1385.0,-3.898916967509025,-0.3576470354069271,19.74007,75.4985,79.4747467041016
2154,Education,Slovenia,2017,1363,14593,9.340094565887755,1331.0,2.404207362885049,0.22455524125349977,,78.8854,79.2703475952148
2155,Education,Slovenia,2018,1275,13701,9.305890081015985,1363.0,-6.456346294937637,-0.6008204894566446,,79.75,77.3015975952148
2156,Education,Slovenia,2019,1321,14335,9.215207534007673,1275.0,3.607843137254902,0.33247023259949254,,83.1084,76.4720077514648
2157,Education,Slovenia,2020,1230,14673,8.382743815170722,1321.0,-6.888720666161999,-0.5774638055870823,,86.6013,75.8166809082031
2158,Education,Slovenia,2021,1335,15481,8.623473935792262,1230.0,8.536585365853659,0.7361502140310467,,89.004,82.2400436401367
2159,Education,Slovenia,2022,1286,15182,8.470557238835463,1335.0,-3.6704119850187267,-0.31090434809208817,,88.9125,82.3922576904297
2160,"Engineering, manufacturing and construction",Slovenia,2014,3172,15814,20.058176299481474,3302.0,-3.937007874015748,-0.7896919802945462,19.76357,71.5863,84.3780288696289
2161,"Engineering, manufacturing and construction",Slovenia,2015,2796,15106,18.509201641731764,3172.0,-11.853720050441362,-2.1940289461825797,19.86943,73.0987,82.1997833251953
2162,"Engineering, manufacturing and construction",Slovenia,2016,2630,14510,18.125430737422466,2796.0,-5.9370529327610875,-1.0761164171717204,19.74007,75.4985,79.4747467041016
2163,"Engineering, manufacturing and construction",Slovenia,2017,2469,14593,16.919070787363804,2630.0,-6.1216730038022815,-1.035730188884248,,78.8854,79.2703475952148
2164,"Engineering, manufacturing and construction",Slovenia,2018,2369,13701,17.29070870739362,2469.0,-4.050222762251924,-0.7003122198215318,,79.75,77.3015975952148
2165,"Engineering, manufacturing and construction",Slovenia,2019,2365,14335,16.498081618416464,2369.0,-0.16884761502743773,-0.027856617337976296,,83.1084,76.4720077514648
2166,"Engineering, manufacturing and construction",Slovenia,2020,2473,14673,16.854085735705038,2365.0,4.5665961945031714,0.7696580378250081,,86.6013,75.8166809082031
2167,"Engineering, manufacturing and construction",Slovenia,2021,2466,15481,15.929203539823009,2473.0,-0.28305701577031944,-0.045088728175803096,,89.004,82.2400436401367
2168,"Engineering, manufacturing and construction",Slovenia,2022,2284,15182,15.044131208009485,2466.0,-7.380373073803731,-1.110313008863636,,88.9125,82.3922576904297
2169,Health and welfare,Slovenia,2014,961,15814,6.076893891488554,1174.0,-18.143100511073254,-1.1025369666840392,19.76357,71.5863,84.3780288696289
2170,Health and welfare,Slovenia,2015,1394,15106,9.228121276314047,961.0,45.05723204994797,4.15793601731944,19.86943,73.0987,82.1997833251953
2171,Health and welfare,Slovenia,2016,1417,14510,9.765678842177808,1394.0,1.6499282639885222,0.16112669538743873,19.74007,75.4985,79.4747467041016
2172,Health and welfare,Slovenia,2017,1657,14593,11.35475913109025,1417.0,16.937191249117856,1.9231772699094283,,78.8854,79.2703475952148
2173,Health and welfare,Slovenia,2018,1647,13701,12.021020363477119,1657.0,-0.6035003017501509,-0.0725468941670315,,79.75,77.3015975952148
2174,Health and welfare,Slovenia,2019,1709,14335,11.92186955005232,1647.0,3.764420157862781,0.4487892605362743,,83.1084,76.4720077514648
2175,Health and welfare,Slovenia,2020,1807,14673,12.315136645539425,1709.0,5.734347571679345,0.7061927391824833,,86.6013,75.8166809082031
2176,Health and welfare,Slovenia,2021,2012,15481,12.996576448549835,1807.0,11.344770337576094,1.4744317498354822,,89.004,82.2400436401367
2177,Health and welfare,Slovenia,2022,1942,15182,12.791463575286523,2012.0,-3.4791252485089466,-0.44503103890161866,,88.9125,82.3922576904297
2178,Information and communication technologies,Slovenia,2014,781,15814,4.938661945111926,814.0,-4.054054054054054,-0.20021602480183484,19.76357,71.5863,84.3780288696289
2179,Information and communication technologies,Slovenia,2015,741,15106,4.905335628227195,781.0,-5.121638924455826,-0.2512335789104837,19.86943,73.0987,82.1997833251953
2180,Information and communication technologies,Slovenia,2016,803,14510,5.534114403859407,741.0,8.367071524966262,0.46304331044437685,19.74007,75.4985,79.4747467041016
2181,Information and communication technologies,Slovenia,2017,839,14593,5.7493318714452135,803.0,4.483188044831881,0.25775335911834085,,78.8854,79.2703475952148
2182,Information and communication technologies,Slovenia,2018,821,13701,5.9922633384424495,839.0,-2.1454112038140645,-0.12855868902498702,,79.75,77.3015975952148
2183,Information and communication technologies,Slovenia,2019,904,14335,6.306243460062784,821.0,10.109622411693058,0.637537402174435,,83.1084,76.4720077514648
2184,Information and communication technologies,Slovenia,2020,930,14673,6.338172152933961,904.0,2.8761061946902653,0.18229256192066698,,86.6013,75.8166809082031
2185,Information and communication technologies,Slovenia,2021,996,15481,6.433692913894451,930.0,7.096774193548387,0.4565846584054126,,89.004,82.2400436401367
2186,Information and communication technologies,Slovenia,2022,1139,15182,7.502305361612436,996.0,14.357429718875503,1.077138219588934,,88.9125,82.3922576904297
2187,"Natural sciences, mathematics and statistics",Slovenia,2014,1175,15814,7.430125205514101,1236.0,-4.935275080906148,-0.3666971177478642,19.76357,71.5863,84.3780288696289
2188,"Natural sciences, mathematics and statistics",Slovenia,2015,1083,15106,7.169336687408976,1175.0,-7.829787234042553,-0.5613438087162773,19.86943,73.0987,82.1997833251953
2189,"Natural sciences, mathematics and statistics",Slovenia,2016,1037,14510,7.146795313576844,1083.0,-4.247460757156047,-0.3035573263384439,19.74007,75.4985,79.4747467041016
