,Unnamed: 0,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%),Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
2459,2459,Education,Slovenia,2022,1286.0,15182.0,8.470557238835463,-3.670411985018727,-0.3227506257410091,-1.9313997803759448,,88.9125,82.3922576904297
2460,2460,"Engineering, manufacturing and construction",Slovenia,2013,3302.0,17118.0,19.28963663979437,,,,20.53375,72.6756,87.8572082519531
2461,2461,"Engineering, manufacturing and construction",Slovenia,2014,3172.0,15814.0,20.058176299481477,-3.937007874015748,-0.8220564057164538,-7.617712349573548,19.76357,71.5863,84.3780288696289
2462,2462,"Engineering, manufacturing and construction",Slovenia,2015,2796.0,15106.0,18.509201641731764,-11.853720050441362,-2.4890771878723688,-4.477045655748071,19.86943,73.0987,82.1997833251953
2463,2463,"Engineering, manufacturing and construction",Slovenia,2016,2630.0,14510.0,18.125430737422462,-5.937052932761088,-1.144038594073053,-3.945452138223223,19.74007,75.4985,79.4747467041016
2464,2464,"Engineering, manufacturing and construction",Slovenia,2017,2469.0,14593.0,16.919070787363804,-6.1216730038022815,-1.1032686904680329,0.5720192970365265,,78.8854,79.2703475952148
2465,2465,"Engineering, manufacturing and construction",Slovenia,2018,2369.0,13701.0,17.29070870739362,-4.050222762251924,-0.7298737318443909,-6.112519701226615,,79.75,77.3015975952148
2466,2466,"Engineering, manufacturing and construction",Slovenia,2019,2365.0,14335.0,16.498081618416464,-0.1688476150274377,-0.0279037321241716,4.627399459893439,,83.1084,76.4720077514648
2467,2467,"Engineering, manufacturing and construction",Slovenia,2020,2473.0,14673.0,16.854085735705038,4.5665961945031714,0.7360457984052341,2.3578653644925005,,86.6013,75.8166809082031
2468,2468,"Engineering, manufacturing and construction",Slovenia,2021,2466.0,15481.0,15.929203539823009,-0.2830570157703194,-0.0452167172663264,5.506713010291011,,89.004,82.2400436401367
2469,2469,"Engineering, manufacturing and construction",Slovenia,2022,2284.0,15182.0,15.044131208009484,-7.380373073803731,-1.1987880384666052,-1.9313997803759448,,88.9125,82.3922576904297
2470,2470,Health and welfare,Slovenia,2013,1174.0,17118.0,6.858277836195818,,,,20.53375,72.6756,87.8572082519531
2471,2471,Health and welfare,Slovenia,2014,961.0,15814.0,6.076893891488554,-18.143100511073254,-1.3469078032123434,-7.617712349573548,19.76357,71.5863,84.3780288696289
2472,2472,Health and welfare,Slovenia,2015,1394.0,15106.0,9.228121276314049,45.05723204994797,2.8664106977359998,-4.477045655748071,19.86943,73.0987,82.1997833251953
2473,2473,Health and welfare,Slovenia,2016,1417.0,14510.0,9.765678842177808,1.6499282639885222,0.1585113714679531,-3.945452138223223,19.74007,75.4985,79.4747467041016
2474,2474,Health and welfare,Slovenia,2017,1657.0,14593.0,11.35475913109025,16.937191249117856,1.644624134859179,0.5720192970365265,,78.8854,79.2703475952148
2475,2475,Health and welfare,Slovenia,2018,1647.0,13701.0,12.02102036347712,-0.6035003017501509,-0.0729873731844391,-6.112519701226615,,79.75,77.3015975952148
2476,2476,Health and welfare,Slovenia,2019,1709.0,14335.0,11.92186955005232,3.764420157862781,0.4325078479246599,4.627399459893439,,83.1084,76.4720077514648
2477,2477,Health and welfare,Slovenia,2020,1807.0,14673.0,12.315136645539424,5.734347571679345,0.6678934096640088,2.3578653644925005,,86.6013,75.8166809082031
2478,2478,Health and welfare,Slovenia,2021,2012.0,15481.0,12.996576448549837,11.344770337576094,1.324203862799561,5.506713010291011,,89.004,82.2400436401367
2479,2479,Health and welfare,Slovenia,2022,1942.0,15182.0,12.791463575286524,-3.4791252485089466,-0.4610723224871558,-1.9313997803759448,,88.9125,82.3922576904297
2480,2480,Information and communication technologies,Slovenia,2013,814.0,17118.0,4.755228414534408,,,,20.53375,72.6756,87.8572082519531
2481,2481,Information and communication technologies,Slovenia,2014,781.0,15814.0,4.938661945111926,-4.054054054054054,-0.2086758568357152,-7.617712349573548,19.76357,71.5863,84.3780288696289
2482,2482,Information and communication technologies,Slovenia,2015,741.0,15106.0,4.905335628227195,-5.121638924455826,-0.264795445518337,-4.477045655748071,19.86943,73.0987,82.1997833251953
2483,2483,Information and communication technologies,Slovenia,2016,803.0,14510.0,5.534114403859407,8.367071524966262,0.4272915230875258,-3.945452138223223,19.74007,75.4985,79.4747467041016
2484,2484,Information and communication technologies,Slovenia,2017,839.0,14593.0,5.7493318714452135,4.483188044831881,0.2466936202288768,0.5720192970365265,,78.8854,79.2703475952148
2485,2485,Information and communication technologies,Slovenia,2018,821.0,13701.0,5.9922633384424495,-2.1454112038140645,-0.1313772717319903,-6.112519701226615,,79.75,77.3015975952148
2486,2486,Information and communication technologies,Slovenia,2019,904.0,14335.0,6.306243460062784,10.109622411693058,0.5790024415765609,4.627399459893439,,83.1084,76.4720077514648
2487,2487,Information and communication technologies,Slovenia,2020,930.0,14673.0,6.338172152933961,2.8761061946902653,0.1771962107271859,2.3578653644925005,,86.6013,75.8166809082031
2488,2488,Information and communication technologies,Slovenia,2021,996.0,15481.0,6.433692913894451,7.096774193548387,0.426329048511078,5.506713010291011,,89.004,82.2400436401367
2489,2489,Information and communication technologies,Slovenia,2022,1139.0,15182.0,7.502305361612436,14.357429718875505,0.9419048873666184,-1.9313997803759448,,88.9125,82.3922576904297
2490,2490,"Natural sciences, mathematics and statistics",Slovenia,2013,1236.0,17118.0,7.220469681037504,,,,20.53375,72.6756,87.8572082519531
2491,2491,"Natural sciences, mathematics and statistics",Slovenia,2014,1175.0,15814.0,7.430125205514101,-4.935275080906148,-0.3857341596054128,-7.617712349573548,19.76357,71.5863,84.3780288696289
2492,2492,"Natural sciences, mathematics and statistics",Slovenia,2015,1083.0,15106.0,7.169336687408976,-7.829787234042553,-0.6090295246921753,-4.477045655748071,19.86943,73.0987,82.1997833251953
2493,2493,"Natural sciences, mathematics and statistics",Slovenia,2016,1037.0,14510.0,7.146795313576844,-4.247460757156047,-0.3170227429359062,-3.945452138223223,19.74007,75.4985,79.4747467041016
2494,2494,"Natural sciences, mathematics and statistics",Slovenia,2017,965.0,14593.0,6.612759542246282,-6.943105110896817,-0.4933872404577536,0.5720192970365265,,78.8854,79.2703475952148
2495,2495,"Natural sciences, mathematics and statistics",Slovenia,2018,953.0,13701.0,6.9556966644770455,-1.243523316062176,-0.0875848478213269,-6.112519701226615,,79.75,77.3015975952148
2496,2496,"Natural sciences, mathematics and statistics",Slovenia,2019,1009.0,14335.0,7.038716428322288,5.876180482686253,0.3906522497384025,4.627399459893439,,83.1084,76.4720077514648
2497,2497,"Natural sciences, mathematics and statistics",Slovenia,2020,1040.0,14673.0,7.08784842908744,3.072348860257681,0.2112724050977986,2.3578653644925005,,86.6013,75.8166809082031
2498,2498,"Natural sciences, mathematics and statistics",Slovenia,2021,1098.0,15481.0,7.092565079775208,5.5769230769230775,0.374652800206705,5.506713010291011,,89.004,82.2400436401367
2499,2499,"Natural sciences, mathematics and statistics",Slovenia,2022,1085.0,15182.0,7.146620998550915,-1.1839708561020037,-0.0856277170333289,-1.9313997803759448,,88.9125,82.3922576904297
2500,2500,Services,Slovenia,2013,1524.0,17118.0,8.90290921836663,,,,20.53375,72.6756,87.8572082519531
2501,2501,Services,Slovenia,2014,1390.0,15814.0,8.789680030352852,-8.792650918635172,-0.8473504489692679,-7.617712349573548,19.76357,71.5863,84.3780288696289
2502,2502,Services,Slovenia,2015,1160.0,15106.0,7.679067920031775,-16.546762589928058,-1.5225738117304384,-4.477045655748071,19.86943,73.0987,82.1997833251953
2503,2503,Services,Slovenia,2016,1052.0,14510.0,7.250172294968987,-9.310344827586208,-0.7443142660234322,-3.945452138223223,19.74007,75.4985,79.4747467041016
2504,2504,Services,Slovenia,2017,1066.0,14593.0,7.30487219899952,1.3307984790874523,0.0959364078667854,0.5720192970365265,,78.8854,79.2703475952148
2505,2505,Services,Slovenia,2018,936.0,13701.0,6.831618130063499,-12.195121951219512,-0.9488358513977084,-6.112519701226615,,79.75,77.3015975952148
2506,2506,Services,Slovenia,2019,1000.0,14335.0,6.975933031042902,6.837606837606838,0.4464597139867457,4.627399459893439,,83.1084,76.4720077514648
2507,2507,Services,Slovenia,2020,998.0,14673.0,6.801608396374293,-0.2,-0.013630477748245,2.3578653644925005,,86.6013,75.8166809082031
2508,2508,Services,Slovenia,2021,983.0,15481.0,6.349719010399845,-1.503006012024048,-0.0968929655706995,5.506713010291011,,89.004,82.2400436401367
2509,2509,Services,Slovenia,2022,925.0,15182.0,6.092741404294559,-5.90030518819939,-0.3820313529179291,-1.9313997803759448,,88.9125,82.3922576904297
2510,2510,"Social sciences, journalism and information",Slovenia,2013,2345.0,17118.0,13.699030260544456,,,,20.53375,72.6756,87.8572082519531
2511,2511,"Social sciences, journalism and information",Slovenia,2014,1960.0,15814.0,12.394081193878842,-16.417910447761194,-2.434551663083344,-7.617712349573548,19.76357,71.5863,84.3780288696289
2512,2512,"Social sciences, journalism and information",Slovenia,2015,1868.0,15106.0,12.365947305706342,-4.6938775510204085,-0.6090295246921753,-4.477045655748071,19.86943,73.0987,82.1997833251953
2513,2513,"Social sciences, journalism and information",Slovenia,2016,1719.0,14510.0,11.847002067539629,-7.97644539614561,-1.0268780151619574,-3.945452138223223,19.74007,75.4985,79.4747467041016
2514,2514,"Social sciences, journalism and information",Slovenia,2017,1773.0,14593.0,12.149660796272183,3.1413612565445024,0.3700404303433152,0.5720192970365265,,78.8854,79.2703475952148
2515,2515,"Social sciences, journalism and information",Slovenia,2018,1442.0,13701.0,10.524779213196116,-18.668922729836435,-2.4158820524049336,-6.112519701226615,,79.75,77.3015975952148
2516,2516,"Social sciences, journalism and information",Slovenia,2019,1596.0,14335.0,11.13358911754447,10.679611650485436,1.0742936867806068,4.627399459893439,,83.1084,76.4720077514648
2517,2517,"Social sciences, journalism and information",Slovenia,2020,1586.0,14673.0,10.808968854358346,-0.6265664160401002,-0.0681523887412253,2.3578653644925005,,86.6013,75.8166809082031
2518,2518,"Social sciences, journalism and information",Slovenia,2021,1673.0,15481.0,10.806795426652023,5.485498108448928,0.5619792003100574,5.506713010291011,,89.004,82.2400436401367
2519,2519,"Social sciences, journalism and information",Slovenia,2022,1768.0,15182.0,11.645369516532735,5.678421996413628,0.6257410090897115,-1.9313997803759448,,88.9125,82.3922576904297
2520,2520,"Agriculture, forestry, fisheries and veterinary",Spain,2013,2153.0,215600.0,0.99860853432282,,,,22.43703,71.635,85.2132568359375
2521,2521,"Agriculture, forestry, fisheries and veterinary",Spain,2014,2077.0,215404.0,0.9642346474531578,-3.5299581978634462,-0.0352825388572171,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2522,2522,"Agriculture, forestry, fisheries and veterinary",Spain,2015,1851.0,213801.0,0.8657583453772433,-10.881078478574867,-0.1057057731254765,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2523,2523,"Agriculture, forestry, fisheries and veterinary",Spain,2016,1656.0,216493.0,0.7649208057535347,-10.53484602917342,-0.0900721963296734,1.259114784308773,21.79022,80.5613,89.8067779541016
2524,2524,"Agriculture, forestry, fisheries and veterinary",Spain,2017,1691.0,219145.0,0.7716352186908212,2.113526570048309,0.0159711606470601,1.2249818700835593,,84.6022,91.8877410888672
2525,2525,"Agriculture, forestry, fisheries and veterinary",Spain,2018,1571.0,218740.0,0.7182042607662065,-7.09639266706091,-0.0548596507268903,-0.1848091446302676,,86.1072,92.1748886108398
2526,2526,"Agriculture, forestry, fisheries and veterinary",Spain,2019,1508.0,223438.0,0.674907580626393,-4.010184595798854,-0.0281957411004394,2.147755325957758,,90.7187,91.020263671875
2527,2527,"Agriculture, forestry, fisheries and veterinary",Spain,2020,1551.0,223705.0,0.6933237969647527,2.8514588859416445,0.0192217429203638,0.1194962360923388,,93.2056,90.9548492431641
2528,2528,"Agriculture, forestry, fisheries and veterinary",Spain,2021,1823.0,240632.0,0.7575883506765517,17.53707285622179,0.1130356727284816,7.5666614514651,,93.8975,94.5903778076172
2529,2529,"Agriculture, forestry, fisheries and veterinary",Spain,2022,1904.0,240481.0,0.7917465413067977,4.443225452550741,0.0336824946669383,-0.0627514212573556,,94.4855,94.5131072998047
2530,2530,Arts and humanities,Spain,2013,30712.0,215600.0,14.244897959183673,,,,22.43703,71.635,85.2132568359375
2531,2531,Arts and humanities,Spain,2014,30472.0,215404.0,14.146441106014745,-0.7814535035165407,-0.111418543759633,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2532,2532,Arts and humanities,Spain,2015,30554.0,213801.0,14.290859256972606,0.2690995011814124,0.0383534221074737,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2533,2533,Arts and humanities,Spain,2016,30164.0,216493.0,13.93301400045267,-1.2764286181841984,-0.1801443926593469,1.259114784308773,21.79022,80.5613,89.8067779541016
2534,2534,Arts and humanities,Spain,2017,30564.0,219145.0,13.946930114764196,1.3260840737302744,0.1825275502521161,1.2249818700835593,,84.6022,91.8877410888672
2535,2535,Arts and humanities,Spain,2018,30347.0,218740.0,13.873548505074517,-0.7099856039785368,-0.09920453506446,-0.1848091446302676,,86.1072,92.1748886108398
2536,2536,Arts and humanities,Spain,2019,31646.0,223438.0,14.163213061341402,4.280489010445844,0.5813693284043001,2.147755325957758,,90.7187,91.020263671875
2537,2537,Arts and humanities,Spain,2020,31874.0,223705.0,14.248228694039025,0.7204702016052581,0.1019199392056503,0.1194962360923388,,93.2056,90.9548492431641
2538,2538,Arts and humanities,Spain,2021,33350.0,240632.0,13.859337079025234,4.630733513208257,0.6133847534824961,7.5666614514651,,93.8975,94.5903778076172
2539,2539,Arts and humanities,Spain,2022,32657.0,240481.0,13.579867016521057,-2.077961019490255,-0.2881724543726947,-0.0627514212573556,,94.4855,94.5131072998047
2540,2540,"Business, administration and law",Spain,2013,48256.0,215600.0,22.382189239332096,,,,22.43703,71.635,85.2132568359375
2541,2541,"Business, administration and law",Spain,2014,48419.0,215404.0,22.47822695957364,0.3377818302387267,0.0756717609700841,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2542,2542,"Business, administration and law",Spain,2015,47713.0,213801.0,22.31654669529141,-1.4581052892459572,-0.3302136098521522,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2543,2543,"Business, administration and law",Spain,2016,48679.0,216493.0,22.485253564780383,2.0246054534403624,0.4462038033562286,1.259114784308773,21.79022,80.5613,89.8067779541016
2544,2544,"Business, administration and law",Spain,2017,48816.0,219145.0,22.27566223276826,0.2814355266131186,0.0625156859613497,1.2249818700835593,,84.6022,91.8877410888672
2545,2545,"Business, administration and law",Spain,2018,48827.0,218740.0,22.321934717015637,0.0225335955424451,0.0050288013166316,-0.1848091446302676,,86.1072,92.1748886108398
2546,2546,"Business, administration and law",Spain,2019,48976.0,223438.0,21.91927962119245,0.3051590308640711,0.0666851654597695,2.147755325957758,,90.7187,91.020263671875
2547,2547,"Business, administration and law",Spain,2020,48795.0,223705.0,21.81220804184082,-0.3695687683763476,-0.0809101271764153,0.1194962360923388,,93.2056,90.9548492431641
2548,2548,"Business, administration and law",Spain,2021,53627.0,240632.0,22.285897137537816,9.902653960446766,2.00804548023538,7.5666614514651,,93.8975,94.5903778076172
2549,2549,"Business, administration and law",Spain,2022,53492.0,240481.0,22.243753144739085,-0.2517388628862327,-0.0561374911115639,-0.0627514212573556,,94.4855,94.5131072998047
2550,2550,Education,Spain,2013,25874.0,215600.0,12.000927643784786,,,,22.43703,71.635,85.2132568359375
2551,2551,Education,Spain,2014,25391.0,215404.0,11.787617685836846,-1.866738811161784,-0.2242298193162615,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2552,2552,Education,Spain,2015,24783.0,213801.0,11.591620244994177,-2.394549249734158,-0.2843765931871226,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2553,2553,Education,Spain,2016,24915.0,216493.0,11.508455238737511,0.5326231691078562,0.060971948284702,1.259114784308773,21.79022,80.5613,89.8067779541016
2554,2554,Education,Spain,2017,26120.0,219145.0,11.919049031463189,4.836443909291591,0.5498642451345,1.2249818700835593,,84.6022,91.8877410888672
2555,2555,Education,Spain,2018,25275.0,218740.0,11.554813934351284,-3.2350689127105667,-0.3863033738685197,-0.1848091446302676,,86.1072,92.1748886108398
2556,2556,Education,Spain,2019,25580.0,223438.0,11.448365989670512,1.2067260138476756,0.1365031910418102,2.147755325957758,,90.7187,91.020263671875
2557,2557,Education,Spain,2020,25364.0,223705.0,11.338146219351378,-0.8444096950742768,-0.0965557318790371,0.1194962360923388,,93.2056,90.9548492431641
2558,2558,Education,Spain,2021,27489.0,240632.0,11.42366767512218,8.378016085790884,0.883091193191263,7.5666614514651,,93.8975,94.5903778076172
2559,2559,Education,Spain,2022,28007.0,240481.0,11.6462423226783,1.8843901196842368,0.2154016325614081,-0.0627514212573556,,94.4855,94.5131072998047
2560,2560,"Engineering, manufacturing and construction",Spain,2013,30447.0,215600.0,14.121985157699443,,,,22.43703,71.635,85.2132568359375
2561,2561,"Engineering, manufacturing and construction",Spain,2014,29610.0,215404.0,13.746262836344728,-2.749039314218149,-0.3885721713617203,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2562,2562,"Engineering, manufacturing and construction",Spain,2015,27906.0,213801.0,13.052324357697112,-5.754812563323202,-0.7970028203796988,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2563,2563,"Engineering, manufacturing and construction",Spain,2016,26808.0,216493.0,12.382848406184031,-3.934637712319931,-0.5071757516409306,1.259114784308773,21.79022,80.5613,89.8067779541016
2564,2564,"Engineering, manufacturing and construction",Spain,2017,26276.0,219145.0,11.990234776061511,-1.9844822441062369,-0.2427616418353144,1.2249818700835593,,84.6022,91.8877410888672
2565,2565,"Engineering, manufacturing and construction",Spain,2018,26112.0,218740.0,11.937459998171343,-0.6241437052823869,-0.0749748559934168,-0.1848091446302676,,86.1072,92.1748886108398
2566,2566,"Engineering, manufacturing and construction",Spain,2019,26781.0,223438.0,11.985875276363018,2.5620404411764706,0.2994119173999051,2.147755325957758,,90.7187,91.020263671875
2567,2567,"Engineering, manufacturing and construction",Spain,2020,26418.0,223705.0,11.8093024295389,-1.3554385571860648,-0.1622672716300485,0.1194962360923388,,93.2056,90.9548492431641
2568,2568,"Engineering, manufacturing and construction",Spain,2021,28013.0,240632.0,11.641427574054989,6.037550155197214,0.6628378603012068,7.5666614514651,,93.8975,94.5903778076172
2569,2569,"Engineering, manufacturing and construction",Spain,2022,29520.0,240481.0,12.275398056395307,5.37964516474494,0.6266607341120505,-0.0627514212573556,,94.4855,94.5131072998047
2570,2570,Health and welfare,Spain,2013,21941.0,215600.0,10.176716141001856,,,,22.43703,71.635,85.2132568359375
2571,2571,Health and welfare,Spain,2014,21914.0,215404.0,10.173441533119162,-0.1230572900050134,-0.0125345861729587,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2572,2572,Health and welfare,Spain,2015,22358.0,213801.0,10.457387944864616,2.0261020352286208,0.207669748972175,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2573,2573,Health and welfare,Spain,2016,23568.0,216493.0,10.886264221014075,5.411933088827266,0.5589095259431022,1.259114784308773,21.79022,80.5613,89.8067779541016
2574,2574,Health and welfare,Spain,2017,24165.0,219145.0,11.026945629605969,2.533095723014257,0.2724223687512834,1.2249818700835593,,84.6022,91.8877410888672
2575,2575,Health and welfare,Spain,2018,23927.0,218740.0,10.938557191185884,-0.984895510035175,-0.1088049739416659,-0.1848091446302676,,86.1072,92.1748886108398
2576,2576,Health and welfare,Spain,2019,24434.0,223438.0,10.935472032510138,2.118945124754461,0.2269085831416321,2.147755325957758,,90.7187,91.020263671875
2577,2577,Health and welfare,Spain,2020,24683.0,223705.0,11.03372745356608,1.01907178521732,0.1113073020272233,0.1194962360923388,,93.2056,90.9548492431641
2578,2578,Health and welfare,Spain,2021,25758.0,240632.0,10.704311978456731,4.355224243406393,0.4467402506732271,7.5666614514651,,93.8975,94.5903778076172
2579,2579,Health and welfare,Spain,2022,25818.0,240481.0,10.735983300135976,0.2329373398555788,0.0249499960495839,-0.0627514212573556,,94.4855,94.5131072998047
2580,2580,Information and communication technologies,Spain,2013,7590.0,215600.0,3.520408163265306,,,,22.43703,71.635,85.2132568359375
2581,2581,Information and communication technologies,Spain,2014,8043.0,215404.0,3.733913947744703,5.968379446640316,0.2103025013463074,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2582,2582,Information and communication technologies,Spain,2015,7772.0,213801.0,3.635156056332758,-3.369389531269426,-0.1267533828186023,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2583,2583,Information and communication technologies,Spain,2016,8438.0,216493.0,3.8975856032296656,8.569222851260937,0.3076311936182694,1.259114784308773,21.79022,80.5613,89.8067779541016
2584,2584,Information and communication technologies,Spain,2017,8852.0,219145.0,4.039334687079331,4.906375918464091,0.1889160145109402,1.2249818700835593,,84.6022,91.8877410888672
2585,2585,Information and communication technologies,Spain,2018,9307.0,218740.0,4.254823077626406,5.140081337550836,0.2080095090061259,-0.1848091446302676,,86.1072,92.1748886108398
2586,2586,Information and communication technologies,Spain,2019,10046.0,223438.0,4.496101826905003,7.940260019340281,0.3307405186226156,2.147755325957758,,90.7187,91.020263671875
2587,2587,Information and communication technologies,Spain,2020,10049.0,223705.0,4.492076618761315,0.0298626318932908,0.0013410518316532,0.1194962360923388,,93.2056,90.9548492431641
2588,2588,Information and communication technologies,Spain,2021,10810.0,240632.0,4.492336846304731,7.572892825156733,0.3162505402440241,7.5666614514651,,93.8975,94.5903778076172
2589,2589,Information and communication technologies,Spain,2022,11049.0,240481.0,4.594541772530886,2.2109158186864013,0.0993841509308427,-0.0627514212573556,,94.4855,94.5131072998047
2590,2590,"Natural sciences, mathematics and statistics",Spain,2013,14353.0,215600.0,6.657235621521336,,,,22.43703,71.635,85.2132568359375
2591,2591,"Natural sciences, mathematics and statistics",Spain,2014,14442.0,215404.0,6.70461087073592,0.6200794259039922,0.0413177099775306,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2592,2592,"Natural sciences, mathematics and statistics",Spain,2015,16367.0,213801.0,7.6552495077197955,13.329178784101924,0.9003699702059392,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2593,2593,"Natural sciences, mathematics and statistics",Spain,2016,16908.0,216493.0,7.80995228483138,3.3054316612696275,0.249892606227453,1.259114784308773,21.79022,80.5613,89.8067779541016
2594,2594,"Natural sciences, mathematics and statistics",Spain,2017,16912.0,219145.0,7.717264824659472,0.0236574402649633,0.0018252755025211,1.2249818700835593,,84.6022,91.8877410888672
2595,2595,"Natural sciences, mathematics and statistics",Spain,2018,16515.0,218740.0,7.550059431288288,-2.347445600756859,-0.1814940111547956,-0.1848091446302676,,86.1072,92.1748886108398
2596,2596,"Natural sciences, mathematics and statistics",Spain,2019,17039.0,223438.0,7.625829089053787,3.1728731456251893,0.2345169577242904,2.147755325957758,,90.7187,91.020263671875
2597,2597,"Natural sciences, mathematics and statistics",Spain,2020,17555.0,223705.0,7.847388301557856,3.028346733963261,0.2306609150443664,0.1194962360923388,,93.2056,90.9548492431641
2598,2598,"Natural sciences, mathematics and statistics",Spain,2021,18238.0,240632.0,7.579208085375178,3.89062945029906,0.283835898799827,7.5666614514651,,93.8975,94.5903778076172
2599,2599,"Natural sciences, mathematics and statistics",Spain,2022,18528.0,240481.0,7.704558780111526,1.590086632306174,0.1205916475729891,-0.0627514212573556,,94.4855,94.5131072998047
2600,2600,Services,Spain,2013,9035.0,215600.0,4.190630797773655,,,,22.43703,71.635,85.2132568359375
2601,2601,Services,Spain,2014,8938.0,215404.0,4.149412267181668,-1.0736026563364691,-0.045031661436185,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2602,2602,Services,Spain,2015,8962.0,213801.0,4.191748401550975,0.2685164466323562,0.0112253918363337,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2603,2603,Services,Spain,2016,8676.0,216493.0,4.00751987362178,-3.1912519526891314,-0.1321058879501877,1.259114784308773,21.79022,80.5613,89.8067779541016
2604,2604,Services,Spain,2017,8654.0,219145.0,3.9489835497045336,-0.2535730751498386,-0.0100390152638663,1.2249818700835593,,84.6022,91.8877410888672
2605,2605,Services,Spain,2018,8620.0,218740.0,3.940751577214959,-0.392881904321701,-0.0155435677059522,-0.1848091446302676,,86.1072,92.1748886108398
2606,2606,Services,Spain,2019,8664.0,223438.0,3.877585728479489,0.5104408352668214,0.0196922636257037,2.147755325957758,,90.7187,91.020263671875
2607,2607,Services,Spain,2020,8473.0,223705.0,3.7875773898661182,-2.204524469067405,-0.085380299948593,0.1194962360923388,,93.2056,90.9548492431641
2608,2608,Services,Spain,2021,8953.0,240632.0,3.720619036537119,5.6650536999881975,0.1994747165796735,7.5666614514651,,93.8975,94.5903778076172
2609,2609,Services,Spain,2022,8553.0,240481.0,3.556621936868193,-4.467776164414163,-0.1663333069972264,-0.0627514212573556,,94.4855,94.5131072998047
2610,2610,"Social sciences, journalism and information",Spain,2013,25239.0,215600.0,11.706400742115028,,,,22.43703,71.635,85.2132568359375
2611,2611,"Social sciences, journalism and information",Spain,2014,26098.0,215404.0,12.115838145995433,3.4034628947264154,0.39878553787302,-0.0909090909090909,22.49025,76.1867,88.0015563964844
2612,2612,"Social sciences, journalism and information",Spain,2015,25535.0,213801.0,11.943349189199305,-2.1572534293815617,-0.2633289834939967,-0.7441830235278825,22.35801,78.6896,88.5742492675781
2613,2613,"Social sciences, journalism and information",Spain,2016,26681.0,216493.0,12.324186001394963,4.487957705110633,0.5293473691990042,1.259114784308773,21.79022,80.5613,89.8067779541016
2614,2614,"Social sciences, journalism and information",Spain,2017,27095.0,219145.0,12.36395993520272,1.5516659795359993,0.1889160145109402,1.2249818700835593,,84.6022,91.8877410888672
2615,2615,"Social sciences, journalism and information",Spain,2018,28239.0,218740.0,12.909847307305476,4.222181214246171,0.5229953369296882,-0.1848091446302676,,86.1072,92.1748886108398
2616,2616,"Social sciences, journalism and information",Spain,2019,28764.0,223438.0,12.873369793857805,1.8591309890576864,0.2349645091703291,2.147755325957758,,90.7187,91.020263671875
2617,2617,"Social sciences, journalism and information",Spain,2020,28943.0,223705.0,12.938021054513756,0.6223056598525935,0.0800160926219798,0.1194962360923388,,93.2056,90.9548492431641
2618,2618,"Social sciences, journalism and information",Spain,2021,32571.0,240632.0,13.535606236909471,12.53498255191238,1.507696399481366,7.5666614514651,,93.8975,94.5903778076172
2619,2619,"Social sciences, journalism and information",Spain,2022,30953.0,240481.0,12.871287128712872,-4.967609222928372,-0.6728182268037809,-0.0627514212573556,,94.4855,94.5131072998047
2620,2620,"Agriculture, forestry, fisheries and veterinary",Sweden,2013,503.0,60523.0,0.8310890074847579,,,,25.42273,94.7836,65.7820892333984
2621,2621,"Agriculture, forestry, fisheries and veterinary",Sweden,2014,526.0,57812.0,0.9098457067736802,4.572564612326044,0.0397841278627274,-4.479288865390017,25.27111,92.5236,64.9541931152344
2622,2622,"Agriculture, forestry, fisheries and veterinary",Sweden,2015,472.0,55909.0,0.8442290150065285,-10.26615969581749,-0.0965855229032892,-3.291704144468276,24.91335,90.6102,66.4283218383789
2623,2623,"Agriculture, forestry, fisheries and veterinary",Sweden,2016,510.0,54234.0,0.9403695099015378,8.050847457627118,0.0700667477965851,-2.995939830796473,24.08663,89.6509,68.306037902832
2624,2624,"Agriculture, forestry, fisheries and veterinary",Sweden,2017,423.0,53536.0,0.7901225343693963,-17.058823529411764,-0.16250747160789,-1.2870155253162223,,93.0063,70.4342498779297
2625,2625,"Agriculture, forestry, fisheries and veterinary",Sweden,2018,414.0,53659.0,0.7715387912558938,-2.127659574468085,-0.0167725824186063,0.2297519426180514,,89.247,73.4083786010742
