economy,series,value,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
POL,SE.TER.ENRR,"School enrollment, tertiary (% gross)",,12.7147197723389,12.3430404663086,13.0198097229004,14.214879989624,15.1981601715088,16.6677207946777,17.7888202667236,18.1281509399414,18.5287094116211,18.5483894348145,18.5771293640137,17.9157905578613,17.0109806060791,16.9800796508789,16.920129776001,17.306619644165,17.5986194610596,18.2754707336426,20.1614398956299,20.4570407867432,21.6214809417725,21.1567802429199,23.3999900817871,26.9334697723389,30.6081199645996,34.5782890319824,39.1706199645996,38.7694892883301,44.8125495910645,50.4036293029785,56.3456916809082,59.5361404418945,60.6214714050293,61.7436981201172,63.7791404724121,65.0900726318359,66.9424667358398,70.2946319580078,72.6793594360352,76.5571212768555,75.8021011352539,75.0382919311523,73.317268371582,70.2389678955078,69.3731994628906,69.8503799438477,70.6174621582031,71.0217437744141,70.9065017700195,70.9730377197266,72.2060623168945,75.2911071777344
POL,SE.TER.ENRR.FE,"School enrollment, tertiary, female (% gross)",,12.2455196380615,11.8194704055786,13.1325101852417,14.8991098403931,16.4471797943115,18.3945198059082,20.0179290771484,20.3898601531982,21.0144996643066,21.127290725708,21.3051300048828,20.5991802215576,19.3333206176758,19.2926006317139,19.2638893127441,19.7563991546631,20.1282691955566,20.9680404663086,23.1760807037354,24.5781002044678,24.8491497039795,24.5011291503906,26.6234092712402,31.2214107513428,35.945629119873,41.0851593017578,46.6601409912109,44.9086799621582,52.0462989807129,58.9755401611328,66.4961318969727,70.1371383666992,71.3152084350586,72.3196105957031,74.7063369750977,76.1325378417969,78.2333297729492,82.4250411987305,85.7129898071289,92.4768371582031,92.7133026123047,91.733528137207,89.6087188720703,85.1421737670898,83.5581130981445,84.1125717163086,85.0777893066406,85.9320526123047,86.2605895996094,85.6289215087891,87.2527313232422,91.932861328125
POL,SE.TER.ENRR.MA,"School enrollment, tertiary, male (% gross)",,13.1700601577759,12.8504400253296,12.9106597900391,13.5530099868774,13.9916801452637,15.0017499923706,15.6401395797729,15.956919670105,16.1583099365234,16.0978603363037,15.9969501495361,15.3870601654053,14.8214702606201,14.7893400192261,14.6943597793579,14.9731597900391,15.1789598464966,15.6942796707153,17.2960205078125,16.5428504943848,18.5514602661133,17.9672298431396,20.3132305145264,22.8191394805908,25.4743995666504,28.3152008056641,31.9570693969727,32.8544998168945,37.8364715576172,42.1114311218262,46.5284690856934,49.2904510498047,50.2877006530762,51.527458190918,53.2397918701172,54.4488792419434,56.0534591674805,58.5899810791016,60.1144104003906,61.268741607666,59.5889587402344,59.0219383239746,57.7012710571289,55.9305191040039,55.735710144043,56.1340103149414,56.7171401977539,56.7068405151367,56.1988182067871,56.9566917419434,57.828010559082,59.3798294067383
POL,SE.TER.TCHR.FE.ZS,"Tertiary education, academic staff (% female)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5167503356934,42.0132484436035,42.5422897338867,42.9075813293457,43.1297798156738,43.3478507995605,43.5611000061035,44.0944519042969,44.228271484375,44.4006385803223,,,,,47.3484992980957,47.6779708862305,48.0654716491699
POL,SE.XPD.CPRM.ZS,"Current education expenditure, primary (% of total expenditure in primary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1485900878906,90.8723068237305,,,92.9740600585938,94.9071884155273,94.3076400756836,93.6675567626953,88.8923797607422,92.6570816040039,92.2529983520508,92.8378219604492,92.3724517822266,94.0575485229492,94.6569595336914,,94.3798370361328,94.9696273803711,94.765983581543,93.6697235107422,91.7864303588867,94.1608276367188,95.4137725830078,95.2022094726562,
POL,SE.XPD.CSEC.ZS,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.407470703125,96.1634902954102,,,92.3865432739258,94.8104476928711,94.4624481201172,94.6094207763672,92.3969879150391,93.9812164306641,93.8162536621094,94.8515014648438,94.9363021850586,95.8774566650391,96.5645065307617,,96.6251831054688,97.1880187988281,97.0506820678711,95.2905883789062,93.3686294555664,93.923942565918,94.8512191772461,95.0345077514648,
POL,SE.XPD.CTER.ZS,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6859130859375,78.1621017456055,92.4955673217773,96.1634674072266,96.6733703613281,89.181282043457,87.5642318725586,87.8049087524414,85.468620300293,85.0464935302734,87.3108520507812,86.897590637207,80.5850296020508,78.2321090698242,80.0784378051758,,84.5553512573242,83.3208923339844,91.6097030639648,90.9405212402344,87.8230667114258,89.2799301147461,87.685417175293,87.7490081787109,
POL,SE.XPD.CTOT.ZS,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6801986694336,90.3771286010742,92.9472732543945,93.2916793823242,94.1119384765625,94.0529022216797,93.42529296875,93.119743347168,90.5094833374023,91.9575576782227,92.1671676635742,92.4136123657227,90.6943969726562,91.1106872558594,92.2529525756836,,92.7250671386719,92.62841796875,94.7973480224609,93.4933624267578,91.4178085327148,92.988151550293,93.4272918701172,93.4953765869141,
POL,SE.XPD.PRIM.PC.ZS,"Government expenditure per student, primary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4031,22.79374,22.56997,23.53902,24.82351,24.114,25.11956,25.75358,26.77388,25.70863,25.82864,26.41847,25.9964,23.84992,23.08263,,,,,,
POL,SE.XPD.PRIM.ZS,Expenditure on primary education (% of government expenditure on education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.71073,33.37789,31.5182,30.95879,32.53095,32.28669,31.04745,31.04314,31.03347,30.71056,30.47298,30.3008,31.41403,30.84707,31.70244,,,,,,
POL,SE.XPD.SECO.PC.ZS,"Government expenditure per student, secondary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81468,,,,19.81825,19.68689,21.37206,22.0079,22.87955,21.77817,22.70049,23.74239,24.09019,23.31435,22.38784,22.88532,22.73332,22.34623,22.56102,,,,,,
POL,SE.XPD.SECO.ZS,Expenditure on secondary education (% of government expenditure on education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.20736,,,,37.93355,37.64291,36.37068,36.60987,38.22151,37.62045,36.4423,36.89908,35.5027,34.64411,33.95379,32.71957,31.42309,30.80409,31.30777,,,,,,
POL,SE.XPD.TERT.PC.ZS,"Government expenditure per student, tertiary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99816,20.86802,17.49334,18.02418,21.06039,19.66127,21.2374,21.27606,16.93912,16.4316,18.22712,18.61018,20.43721,20.12839,22.51235,25.41659,26.48911,28.11992,25.41068,,,,,,
POL,SE.XPD.TERT.ZS,Expenditure on tertiary education (% of government expenditure on education),,,,,,,,,,,,,,,,,,,,,,18.89697,18.7789,17.44701,,14.57636,11.1425,,22.40185,16.41635,14.46334,15.69397,19.45415,19.14225,21.23072,21.76088,18.30544,19.00887,20.54401,21.021,22.77437,22.82327,23.38739,24.45544,24.09996,25.2831,22.84284,,,,,,
POL,SE.XPD.TOTL.GB.ZS,"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,,,,,,,,12.3728256225586,12.0212316513062,12.5602159500122,12.0950479507446,13.1575613021851,13.1245346069336,13.4195232391357,13.5851888656616,13.3618850708008,13.0003843307495,13.7390213012695,13.3620262145996,13.2720899581909,12.7606935501099,12.0212306976318,12.0815353393555,12.3105039596558,12.4844741821289,12.3380889892578,12.3902273178101,12.6554670333862,12.0719213485718,11.8687410354614,12.027419090271,11.9878053665161,10.6044521331787,11.1692733764648,
POL,SE.XPD.TOTL.GD.ZS,"Government expenditure on education, total (% of GDP)",,,,,,,,,,,,,,,,,,,,,,3.89144992828369,4.1879301071167,4.1827597618103,,4.33025979995728,6.25738000869751,,4.94200992584229,4.59181976318359,4.9839301109314,5.31902980804443,5.38735008239746,5.32449007034302,5.35557985305786,5.42574977874756,5.20765018463135,4.86874008178711,5.04239988327026,4.98976993560791,5.10705995559692,4.8610200881958,4.86159992218018,5.021240234375,4.9665699005127,4.81700992584229,4.6591100692749,4.57464981079102,4.60506010055542,4.67881011962891,4.85265016555786,4.67303991317749,
PRT,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",,,,,,,,,,,,98.0,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,99.75,
PRT,SE.ADT.1524.LT.FM.ZS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.00069999694824,
PRT,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",,,,,,,,,,,,98.0,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,99.6800003051758,
PRT,SE.ADT.1524.LT.ZS,"Literacy rate, youth total (% of people ages 15-24)",,,,,,,,,,,,98.0,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,99.7099990844727,
PRT,SE.ADT.LITR.FE.ZS,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,,,,,,75.0,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,95.9199981689453,
PRT,SE.ADT.LITR.MA.ZS,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,,,,,,85.0,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,97.7600021362305,
PRT,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,79.0,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,96.7799987792969,
PRT,SE.COM.DURS,"Compulsory education, duration (years)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
PRT,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",,0.982720017433167,0.984409987926483,0.98022997379303,0.976429998874664,0.972630023956299,0.963639974594116,0.951569974422455,0.953010022640228,0.929750025272369,0.955070018768311,0.955839991569519,1.00232994556427,1.00243997573853,1.00247001647949,0.945479989051819,0.946950018405914,0.945640027523041,0.885900020599365,,0.955560028553009,0.951770007610321,0.961070001125336,0.956979990005493,0.950070023536682,0.954180002212524,0.951319992542267,,0.955709993839264,0.957040011882782,0.957009971141815,0.983169972896576,0.961380004882813,0.948889970779419,0.949249982833862,0.952470004558563,0.950969994068146,0.946370005607605,0.945240020751953,0.966069996356964,0.970089972019196,0.971270024776459,0.971340000629425,0.964850008487701,0.958339989185333,0.962520003318787,0.964860022068024,0.966840028762817,0.974120020866394,0.979139983654022,0.988300025463104,,
PRT,SE.ENR.PRSC.FM.ZS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,0.92509001493454,0.938809990882874,0.941559970378876,0.949419975280762,0.965290009975433,0.964470028877258,0.964510023593903,0.971379995346069,0.985210001468658,0.885930001735687,,,,,,1.00645995140076,,0.959869980812073,,0.970719993114471,1.02751994132996,,1.04068005084991,1.0166699886322,1.01528000831604,1.02113997936249,,1.0168000459671,1.01848995685577,1.0108699798584,1.01960003376007,1.00531005859375,1.0174800157547,1.01954996585846,1.01918995380402,1.01329004764557,1.00504994392395,0.997699975967407,1.00302994251251,0.998390018939972,0.994679987430573,0.985260009765625,0.975929975509644,0.968249976634979,0.966910004615784,0.969929993152618,0.974430024623871,0.986050009727478,0.993099987506866,0.997269988059998,,
PRT,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",,0.763520002365112,0.809149980545044,0.833000004291534,0.875800013542175,0.94989001750946,0.97121000289917,1.00345003604889,1.02448999881744,1.16838002204895,0.729210019111633,,,,,,1.15005004405975,,1.13858997821808,,1.00514996051788,1.16058003902435,,1.13952994346619,1.08847999572754,1.07770001888275,1.09001994132996,,1.07776999473572,1.08177995681763,1.06666994094849,1.05707001686096,1.04972994327545,1.09121000766754,1.10611999034882,1.09976994991302,1.08884000778198,1.07425999641418,1.05815994739532,1.04324996471405,1.02803003787994,1.01850998401642,0.998839974403381,0.984769999980927,0.976189970970154,0.969500005245209,0.973339974880219,0.980300009250641,0.995779991149902,1.00462996959686,1.0045599937439,,
PRT,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",,0.736909985542297,0.804989993572235,0.877520024776459,0.929120004177094,0.76842999458313,0.816779971122742,0.765770018100739,0.74796998500824,0.907069981098175,0.920960009098053,0.948409974575043,0.999170005321503,1.01727998256683,1.18166995048523,1.11854004859924,1.14611005783081,1.0702999830246,,,,1.22475004196167,1.36286997795105,1.23405003547668,1.25670003890991,1.25086998939514,1.24800002574921,,1.23528003692627,1.23071002960205,,,,,,,,,,,,,,,,1.15038001537323,1.14347994327545,1.15376996994019,1.16036999225616,1.16666996479034,1.16696000099182,1.16229999065399,1.17200005054474
PRT,SE.LPV.PRIM,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63977479934692,,,,,5.2127628326416,,,,,7.97772073745727,
PRT,SE.LPV.PRIM.FE,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93312048912048,,,,,5.31746530532836,,,,,6.94382238388061,
PRT,SE.LPV.PRIM.LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40630030632019,,,,,2.99270844459533,,,,,5.82242584228515,
PRT,SE.LPV.PRIM.LD.FE,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32152724266052,,,,,2.74350595474243,,,,,4.41407585144043,
PRT,SE.LPV.PRIM.LD.MA,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43479251861572,,,,,3.23600053787231,,,,,7.13485479354858,
PRT,SE.LPV.PRIM.MA,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31311798095703,,,,,5.11819314956665,,,,,8.9412088394165,
PRT,SE.LPV.PRIM.SD,Primary school age children out-of-school (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28854370117187,,,,,2.28854370117187,,,,,2.28854370117187,
PRT,SE.LPV.PRIM.SD.FE,Female primary school age children out-of-school (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64656829833984,,,,,2.64656829833984,,,,,2.64656829833984,
PRT,SE.LPV.PRIM.SD.MA,Male primary school age children out-of-school (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94513702392578,,,,,1.94513702392578,,,,,1.94513702392578,
PRT,SE.PRE.DURS,"Preprimary education, duration (years)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,SE.PRE.ENRL.TC.ZS,"Pupil-teacher ratio, preprimary",,24.76156,24.62055,25.28533,24.64307,23.21858,23.55859,21.26048,19.96269,18.61193,19.28798,19.84902,20.33502,19.0717,19.51631,18.39712,19.98892,26.96505,25.56028,,18.04747,18.70619,,,18.95925,,,,,,16.49342,16.98883,16.87323,17.43373,17.52833,15.40671,14.99725,15.89776,15.66096,15.73709,15.65153,15.77947,16.13468,16.32882,17.05417,17.20247,16.9637,16.56074,,,,,
PRT,SE.PRE.ENRR,"School enrollment, preprimary (% gross)",,3.34432005882263,3.72076988220215,3.84835004806519,8.45641994476318,8.71127033233643,9.13879013061523,12.3966102600098,12.734299659729,13.1994895935059,15.7374696731567,19.8635005950928,22.6442203521729,23.6176300048828,24.9579105377197,25.2652492523193,28.7254295349121,31.2082195281982,30.7141208648682,,34.3836097717285,50.6818084716797,,53.1622505187988,55.6984405517578,57.1042785644531,60.1733589172363,,65.4165191650391,68.1792984008789,72.2864074707031,75.4115982055664,76.0526428222656,78.5453491210938,79.3281173706055,80.6271667480469,81.0865478515625,80.9531402587891,81.6005096435547,85.005989074707,87.4434280395508,90.6909790039063,90.7803115844727,90.2591018676758,91.5148086547852,93.3785400390625,93.7734603881836,93.880859375,90.9614486694336,94.4449615478516,99.3589935302734,,
PRT,SE.PRE.ENRR.FE,"School enrollment, preprimary, female (% gross)",,3.29736995697021,3.72361993789673,3.77213001251221,8.3216495513916,8.31460952758789,8.89023971557617,12.0238103866577,12.4110298156738,12.9317302703857,15.6129102706909,19.6251697540283,22.3031902313232,23.4260196685791,24.7287693023682,24.9721698760986,28.6188697814941,30.9768295288086,30.6094207763672,,,50.5187301635742,,52.2221298217773,55.1326293945313,56.9534187316895,58.9702796936035,,65.246452331543,68.0081481933594,72.1172332763672,76.2230834960938,,79.0753784179688,80.1169586181641,81.4600219726563,81.4748382568359,81.5027008056641,81.4156799316406,84.7728118896484,86.604133605957,89.33056640625,88.9326934814453,88.3039779663086,90.0029525756836,92.5985565185547,92.9633102416992,93.1715621948242,90.4594268798828,94.3964309692383,99.0565872192383,,
PRT,SE.PRE.ENRR.MA,"School enrollment, preprimary, male (% gross)",,3.38950991630554,3.71800994873047,3.92183995246887,8.58619976043701,9.09255027770996,9.3772497177124,12.7536602020264,13.0434799194336,13.4553804397583,15.856559753418,20.091480255127,22.9698696136475,23.800329208374,25.1761093139648,25.5442504882813,28.8268508911133,31.4279193878174,30.8133296966553,,,50.8361511230469,,54.0556793212891,56.2372512817383,57.2478713989258,61.3182907104492,,65.5783615112305,68.3422012329102,72.4476318359375,74.6382369995117,,78.0410766601563,78.5785675048828,79.8373413085938,80.7182998657227,80.434211730957,81.7745132446289,85.2253723144531,88.2374801635742,91.9844665527344,92.5441284179688,92.1346969604492,92.9712066650391,94.1286392211914,94.550163269043,94.5576171875,91.4367370605469,94.4905319213867,99.6426467895508,,
PRT,SE.PRE.TCAQ.FE.ZS,"Trained teachers in preprimary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
PRT,SE.PRE.TCAQ.MA.ZS,"Trained teachers in preprimary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
PRT,SE.PRE.TCAQ.ZS,Trained teachers in preprimary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
PRT,SE.PRM.AGES,Primary school starting age (years),7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
PRT,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",,,55.9234313964844,61.8515205383301,67.4105606079102,73.8343734741211,67.3764495849609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2478179931641,100.432647705078,101.672523498535,102.415283203125,103.80606842041
PRT,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",,,51.9563217163086,58.2860412597656,62.1776809692383,72.5471496582031,64.5576095581055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.330192565918,102.131538391113,103.359642028809,105.565422058105,103.245681762695
PRT,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",,,53.9097518920898,60.0365905761719,64.7474975585938,73.1816787719727,65.9524688720703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7984313964844,101.299987792969,102.536422729492,104.018020629883,103.52059173584
PRT,SE.PRM.CUAT.FE.ZS,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",29.2199993133545,,,,,,,,,,,11.5,,,,,,,,,,20.1399993896484,,,,,,,71.0299987792969,71.2900009155273,72.6999969482422,73.5,74.9899978637695,76.3899993896484,78.4300003051758,79.2799987792969,80.4599990844727,81.2699966430664,82.0999984741211,83.5899963378906,84.4899978637695,83.9100036621094,84.7300033569336,85.6999969482422,86.6600036621094,87.4499969482422,88.2300033569336,88.9800033569336,88.6399993896484,90.25,91.5800018310547,94.123908996582,94.1874694824219
PRT,SE.PRM.CUAT.MA.ZS,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",50.4000015258789,,,,,,,,,,,16.9599990844727,,,,,,,,,,25.0300006866455,,,,,,,84.0500030517578,84.0199966430664,85.1800003051758,85.9899978637695,86.629997253418,87.3499984741211,88.9800033569336,89.8099975585938,90.1100006103516,90.3899993896484,91.0199966430664,91.75,91.8600006103516,91.7900009155273,92.8199996948242,93.4000015258789,93.7699966430664,94.1399993896484,94.4899978637695,94.9599990844727,94.9400024414062,95.8600006103516,96.6399993896484,97.4921646118164,97.5181427001953
PRT,SE.PRM.CUAT.ZS,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",38.439998626709,,,,,,,,,,,14.0299997329712,,,,,,,,,,22.4300003051758,,,,,,,77.1399993896484,77.2600021362305,78.5599975585938,79.370002746582,80.4700012207031,81.5400009155273,83.3899993896484,84.2200012207031,84.9899978637695,85.5500030517578,86.2799987792969,87.4100036621094,87.9300003051758,87.5899963378906,88.5,89.2799987792969,89.9499969482422,90.5400009155273,91.120002746582,91.7399978637695,91.5400009155273,92.8300018310547,93.9000015258789,95.6820297241211,95.7251892089844
PRT,SE.PRM.DURS,"Primary education, duration (years)",6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
PRT,SE.PRM.ENRL,"Primary education, pupils",,1146156.0,1161241.0,1172186.0,1187909.0,1179200.0,1204567.0,1207902.0,1220123.0,1221191.0,1233511.0,1240307.0,1223127.0,1221539.0,1203119.0,1274887.0,1235312.0,1234293.0,1192032.0,,1078516.0,1019794.0,1004848.0,952941.0,929471.0,896681.0,867253.0,,832696.0,815231.0,810996.0,801545.0,769910.0,767872.0,758476.0,752739.0,750493.0,753646.0,754142.0,743662.0,733515.0,720740.0,703525.0,693045.0,674038.0,656727.0,638883.0,629804.0,621660.0,612700.0,601972.0,583173.0,587534.0
PRT,SE.PRM.ENRL.FE.ZS,"Primary education, pupils (% female)",,48.68674,48.78247,48.70149,48.60928,48.50119,48.2453,47.89635,47.88984,47.23102,47.87643,47.89863,49.07724,49.07801,49.08002,47.61755,47.65161,47.59559,45.94105,,47.73828,47.5904,47.80673,47.68459,47.50089,47.61928,47.56259,,47.69424,47.72905,47.72625,48.40028,47.84235,47.5113,47.52108,47.62594,47.63442,47.47454,47.42343,47.95579,48.04973,48.07739,48.08358,47.91204,47.74508,47.87332,47.96418,48.11418,,,,,
PRT,SE.PRM.ENRL.TC.ZS,"Pupil-teacher ratio, primary",,,,26.50146,24.56794,21.42208,20.24993,19.28108,19.12179,18.75178,18.03352,18.04188,18.13329,17.91428,17.42439,17.02051,16.84294,16.35778,,,14.85702,14.13632,14.13189,13.21125,12.15885,,,,,,13.23902,12.94736,11.06542,11.11103,11.57131,10.52502,10.60093,11.72552,11.26325,11.24954,10.82935,11.10043,11.73422,12.78162,13.40675,13.30619,12.7774,12.35346,,,,,
PRT,SE.PRM.ENRR,"School enrollment, primary (% gross)",,113.347473144531,113.582580566406,114.716178894043,116.137847900391,115.780830383301,119.409118652344,120.931213378906,121.26831817627,120.739288330078,121.100692749023,120.704917907715,118.631561279297,118.431823730469,117.487731933594,126.784660339355,124.848602294922,128.012802124023,127.982406616211,,124.733253479004,122.139060974121,125.928688049316,124.749771118164,126.348793029785,126.292922973633,125.14924621582,,123.397651672363,120.821678161621,119.70580291748,119.482360839844,115.040893554688,115.237442016602,114.672149658203,114.44255065918,113.981163024902,113.063117980957,112.717491149902,110.981079101562,109.77262878418,109.651611328125,108.921829223633,110.040496826172,108.552978515625,107.011596679688,105.805290222168,104.913833618164,104.979461669922,105.182922363281,105.589859008789,104.925727844238,109.846130371094
PRT,SE.PRM.ENRR.FE,"School enrollment, primary, female (% gross)",,112.544036865234,112.685203552246,113.544906616211,114.665107727051,113.985786437988,117.058639526367,117.896118164062,118.382316589355,116.315338134766,118.281341552734,117.984321594238,118.779937744141,118.558372497559,117.57967376709,123.20140838623,121.415870666504,124.415802001953,120.079986572266,,121.873077392578,119.083587646484,123.451667785645,122.001289367676,123.18936920166,123.488327026367,122.058090209961,,120.632278442383,118.191917419434,117.081680297852,118.737548828125,113.337348937988,112.857681274414,112.106552124023,112.183441162109,111.696319580078,110.343872070312,109.744232177734,109.084869384766,108.119750976562,108.234580993652,107.668022155762,108.257232666016,106.332641601562,105.012168884277,103.888946533203,103.158500671387,103.592842102051,104.095230102539,104.677337646484,104.384429931641,109.870529174805
PRT,SE.PRM.ENRR.MA,"School enrollment, primary, male (% gross)",,114.120452880859,114.45068359375,115.850738525391,117.566116333008,117.523857116699,121.686851501465,123.862411499023,124.047508239746,124.994422912598,123.811378479004,123.319152832031,118.488906860352,118.310119628906,117.399238586426,130.227752685547,128.146560668945,131.464813232422,135.564117431641,,127.465751647949,125.052642822266,128.286392211914,127.365089416504,129.350387573242,128.955444335938,128.09162902832,,126.032089233398,123.327270507812,122.206497192383,120.189529418945,116.649139404297,117.479751586914,117.098831176758,116.57731628418,116.142303466797,115.638832092285,115.540992736816,112.787628173828,111.347053527832,110.997177124023,110.109397888184,111.73348236084,110.664329528809,108.916152954102,107.635368347168,106.59578704834,106.310401916504,106.224647521973,106.46524810791,105.444648742676,109.822898864746
PRT,SE.PRM.GINT.FE.ZS,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",,103.73106,106.52654,104.45518,106.44269,104.76261,114.87958,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.03238,109.34294,111.99838,111.81484,104.38209,104.50261,,,,,,,,,,,,,
