,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%)
2300,Services,Romania,2013,5742.0,113624.0,5.053509821868619,,,
2301,Services,Romania,2014,6739.0,121444.0,5.54905964889167,17.363288052943226,0.8209545140146899,6.8823487995493915
2302,Services,Romania,2015,4693.0,102446.0,4.580949963883412,-30.360587624276597,-1.9971497179001618,-15.64342412964
2303,Services,Romania,2016,5404.0,122892.0,4.397357028935977,15.150223737481355,0.5785567815643003,19.957831442906507
2304,Services,Romania,2017,5315.0,114049.0,4.660277599978956,-1.6469282013323465,-0.07803663337688188,-7.195749113042346
2305,Services,Romania,2018,5550.0,118855.0,4.669555340540995,4.421448730009407,0.19771991081569978,4.213978202351621
2306,Services,Romania,2019,5641.0,114068.0,4.945295788477049,1.6396396396396395,0.0797769751376372,-4.027596651381936
2307,Services,Romania,2020,5478.0,120425.0,4.548889350217978,-2.8895585889026765,-0.13535395474361636,5.572991548900656
2308,Services,Romania,2021,5712.0,124436.0,4.590311485422225,4.271631982475356,0.18804847471792732,3.3307037575254306
2309,Services,Romania,2022,4982.0,105265.0,4.7328171756994255,-12.780112044817926,-0.6934878639623806,-15.406313285544377
2310,"Social sciences, journalism and information",Romania,2013,20420.0,113624.0,17.97155530521721,,,
2311,"Social sciences, journalism and information",Romania,2014,20575.0,121444.0,16.94196502091499,0.7590597453476984,0.12763084219887358,6.8823487995493915
2312,"Social sciences, journalism and information",Romania,2015,10148.0,102446.0,9.905706420943718,-50.67800729040097,-10.178045018839192,-15.64342412964
2313,"Social sciences, journalism and information",Romania,2016,13037.0,122892.0,10.608501773915307,28.468663776113516,2.3508446440777266,19.957831442906507
2314,"Social sciences, journalism and information",Romania,2017,12186.0,114049.0,10.684881059895309,-6.5275753624300075,-0.746170505659848,-7.195749113042346
2315,"Social sciences, journalism and information",Romania,2018,13173.0,118855.0,11.08325270287325,8.099458394879369,0.830423625425939,4.213978202351621
2316,"Social sciences, journalism and information",Romania,2019,12634.0,114068.0,11.075849493284707,-4.0917027252713885,-0.4725251604306203,-4.027596651381936
2317,"Social sciences, journalism and information",Romania,2020,13668.0,120425.0,11.349802781814407,8.184264682602501,0.8586257006435541,5.572991548900656
2318,"Social sciences, journalism and information",Romania,2021,13393.0,124436.0,10.762962486740172,-2.0119988293824993,-0.22099713909158122,3.3307037575254306
2319,"Social sciences, journalism and information",Romania,2022,10931.0,105265.0,10.384268275305182,-18.38273725080266,-2.3388590699662757,-15.406313285544377
2320,"Agriculture, forestry, fisheries and veterinary",Slovakia,2013,816.0,41680.0,1.9577735124760076,,,
2321,"Agriculture, forestry, fisheries and veterinary",Slovakia,2014,807.0,39074.0,2.0653119721553974,-1.1029411764705883,-0.02303321902032042,-6.252399232245681
2322,"Agriculture, forestry, fisheries and veterinary",Slovakia,2015,856.0,34672.0,2.4688509460083066,6.071871127633209,0.14132441162898013,-11.265803347494497
2323,"Agriculture, forestry, fisheries and veterinary",Slovakia,2016,760.0,32200.0,2.360248447204969,-11.214953271028037,-0.2981366459627329,-7.129672358098754
2324,"Agriculture, forestry, fisheries and veterinary",Slovakia,2017,678.0,30413.0,2.2293098346101994,-10.789473684210527,-0.26962154341893274,-5.549689440993789
2325,"Agriculture, forestry, fisheries and veterinary",Slovakia,2018,568.0,28061.0,2.0241616478386373,-16.224188790560472,-0.3920031360250882,-7.7335350014796305
2326,"Agriculture, forestry, fisheries and veterinary",Slovakia,2019,648.0,29699.0,2.1818916461833733,14.084507042253522,0.26936933903498433,5.837283061900859
2327,"Agriculture, forestry, fisheries and veterinary",Slovakia,2020,525.0,30425.0,1.7255546425636812,-18.98148148148148,-0.40427280197206245,2.4445267517424827
2328,"Agriculture, forestry, fisheries and veterinary",Slovakia,2021,624.0,32361.0,1.9282469639380737,18.857142857142858,0.3059237971632521,6.363188167625308
2329,"Agriculture, forestry, fisheries and veterinary",Slovakia,2022,591.0,30348.0,1.9474100434954527,-5.288461538461538,-0.10873863187030446,-6.220450542319458
2330,Arts and humanities,Slovakia,2013,3137.0,41680.0,7.526391554702495,,,
2331,Arts and humanities,Slovakia,2014,2635.0,39074.0,6.743614679838256,-16.002550207204337,-1.2847417720223167,-6.252399232245681
2332,Arts and humanities,Slovakia,2015,2445.0,34672.0,7.05179972311952,-7.2106261859582546,-0.5479926165205353,-11.265803347494497
2333,Arts and humanities,Slovakia,2016,2182.0,32200.0,6.77639751552795,-10.756646216768916,-0.8167701863354037,-7.129672358098754
2334,Arts and humanities,Slovakia,2017,2081.0,30413.0,6.842468681156085,-4.62878093492209,-0.332094827869661,-5.549689440993789
2335,Arts and humanities,Slovakia,2018,2007.0,28061.0,7.152275400021382,-3.5559827006247,-0.26371120059869574,-7.7335350014796305
2336,Arts and humanities,Slovakia,2019,2002.0,29699.0,6.740967709350484,-0.2491280518186348,-0.01683558368968652,5.837283061900859
2337,Arts and humanities,Slovakia,2020,2051.0,30425.0,6.741166803615448,2.4475524475524475,0.16105176663927692,2.4445267517424827
2338,Arts and humanities,Slovakia,2021,2199.0,32361.0,6.795216464262539,7.215992198927353,0.45734062606223547,6.363188167625308
2339,Arts and humanities,Slovakia,2022,1931.0,30348.0,6.36285751944115,-12.187357889949977,-0.8830894951891393,-6.220450542319458
2340,"Business, administration and law",Slovakia,2013,8484.0,41680.0,20.355086372360844,,,
2341,"Business, administration and law",Slovakia,2014,7876.0,39074.0,20.15662588933818,-7.166430928807166,-1.5560219071505348,-6.252399232245681
2342,"Business, administration and law",Slovakia,2015,5972.0,34672.0,17.224273188740195,-24.174707973590657,-5.491462851868944,-11.265803347494497
2343,"Business, administration and law",Slovakia,2016,5552.0,32200.0,17.242236024844722,-7.032819825853985,-1.3043478260869565,-7.129672358098754
2344,"Business, administration and law",Slovakia,2017,5410.0,30413.0,17.788445730444217,-2.5576368876080693,-0.46690559957912736,-5.549689440993789
2345,"Business, administration and law",Slovakia,2018,5219.0,28061.0,18.598766971953957,-3.530499075785582,-0.6806599907344713,-7.7335350014796305
2346,"Business, administration and law",Slovakia,2019,5449.0,29699.0,18.34741910502037,4.406974516190841,0.77443684972558,5.837283061900859
2347,"Business, administration and law",Slovakia,2020,5627.0,30425.0,18.494658997534923,3.266654432005873,0.5850451930977815,2.4445267517424827
2348,"Business, administration and law",Slovakia,2021,6368.0,32361.0,19.678007478137264,13.168651146259108,2.2897932696764625,6.363188167625308
2349,"Business, administration and law",Slovakia,2022,5897.0,30348.0,19.43126400421774,-7.3963567839195985,-1.5519968366943455,-6.220450542319458
2350,Education,Slovakia,2013,5634.0,41680.0,13.517274472168905,,,
2351,Education,Slovakia,2014,5383.0,39074.0,13.776424220709423,-4.4550940717074905,-0.6423708860111583,-6.252399232245681
2352,Education,Slovakia,2015,4950.0,34672.0,14.276649746192893,-8.043841723945755,-1.248846331333641,-11.265803347494497
2353,Education,Slovakia,2016,4928.0,32200.0,15.304347826086957,-0.4444444444444444,-0.06832298136645963,-7.129672358098754
2354,Education,Slovakia,2017,4467.0,30413.0,14.687797981126492,-9.354707792207792,-1.5157991648308289,-5.549689440993789
2355,Education,Slovakia,2018,4095.0,28061.0,14.593207654752147,-8.327736736064473,-1.325683332739389,-7.7335350014796305
2356,Education,Slovakia,2019,4081.0,29699.0,13.74120340752214,-0.3418803418803419,-0.047139634331122254,5.837283061900859
2357,Education,Slovakia,2020,4183.0,30425.0,13.748562037797864,2.4993874050477825,0.3352506162695152,2.4445267517424827
2358,Education,Slovakia,2021,4453.0,32361.0,13.760390593615773,6.454697585464977,0.8343376286270511,6.363188167625308
2359,Education,Slovakia,2022,4129.0,30348.0,13.605509424014762,-7.275993712104199,-1.0676156583629894,-6.220450542319458
2360,"Engineering, manufacturing and construction",Slovakia,2013,6782.0,41680.0,16.271593090211134,,,
2361,"Engineering, manufacturing and construction",Slovakia,2014,5975.0,39074.0,15.291498182934944,-11.899144795045709,-2.0653119721553974,-6.252399232245681
2362,"Engineering, manufacturing and construction",Slovakia,2015,5040.0,34672.0,14.536225196123674,-15.648535564853555,-2.6967005076142128,-11.265803347494497
2363,"Engineering, manufacturing and construction",Slovakia,2016,4770.0,32200.0,14.813664596273291,-5.357142857142857,-0.8385093167701864,-7.129672358098754
2364,"Engineering, manufacturing and construction",Slovakia,2017,4344.0,30413.0,14.283365665998092,-8.930817610062892,-1.4007167987373819,-5.549689440993789
2365,"Engineering, manufacturing and construction",Slovakia,2018,3958.0,28061.0,14.104985567157264,-8.885819521178636,-1.3755746409607639,-7.7335350014796305
2366,"Engineering, manufacturing and construction",Slovakia,2019,4376.0,29699.0,14.734502845213644,10.56088933804952,1.407454796457793,5.837283061900859
2367,"Engineering, manufacturing and construction",Slovakia,2020,4401.0,30425.0,14.46507806080526,0.5712979890310786,0.08216926869350864,2.4445267517424827
2368,"Engineering, manufacturing and construction",Slovakia,2021,4049.0,32361.0,12.511974290040481,-7.998182231311065,-1.0877290565804518,6.363188167625308
2369,"Engineering, manufacturing and construction",Slovakia,2022,3772.0,30348.0,12.42915513378147,-6.841195356878242,-0.9127454856992224,-6.220450542319458
2370,Health and welfare,Slovakia,2013,5505.0,41680.0,13.207773512476008,,,
2371,Health and welfare,Slovakia,2014,5330.0,39074.0,13.640784153145313,-3.178928247048138,-0.44786814761734145,-6.252399232245681
2372,Health and welfare,Slovakia,2015,4829.0,34672.0,13.92766497461929,-9.399624765478425,-1.444970004614675,-11.265803347494497
2373,Health and welfare,Slovakia,2016,4171.0,32200.0,12.953416149068323,-13.626009525781734,-2.043478260869565,-7.129672358098754
2374,Health and welfare,Slovakia,2017,4063.0,30413.0,13.359418669647848,-2.5893071205945817,-0.3551113010883504,-5.549689440993789
2375,Health and welfare,Slovakia,2018,3711.0,28061.0,13.224760343537294,-8.663549101649028,-1.2544100352802825,-7.7335350014796305
2376,Health and welfare,Slovakia,2019,4009.0,29699.0,13.498771002390653,8.030180544327674,1.0034007879053166,5.837283061900859
2377,Health and welfare,Slovakia,2020,4220.0,30425.0,13.870172555464256,5.263157894736842,0.6935086277732128,2.4445267517424827
2378,Health and welfare,Slovakia,2021,4486.0,32361.0,13.86236519267019,6.303317535545023,0.8219770711659095,6.363188167625308
2379,Health and welfare,Slovakia,2022,4586.0,30348.0,15.111374719915645,2.229157378510923,0.3295110056675893,-6.220450542319458
2380,Information and communication technologies,Slovakia,2013,2355.0,41680.0,5.650191938579654,,,
2381,Information and communication technologies,Slovakia,2014,2301.0,39074.0,5.8888263295285865,-2.2929936305732483,-0.1381993141219225,-6.252399232245681
2382,Information and communication technologies,Slovakia,2015,1940.0,34672.0,5.595293031841255,-15.68883094306823,-1.041185971389017,-11.265803347494497
2383,Information and communication technologies,Slovakia,2016,1965.0,32200.0,6.10248447204969,1.2886597938144329,0.07763975155279502,-7.129672358098754
2384,Information and communication technologies,Slovakia,2017,1942.0,30413.0,6.385427284384967,-1.1704834605597965,-0.07562555486140794,-5.549689440993789
2385,Information and communication technologies,Slovakia,2018,1865.0,28061.0,6.646234988061723,-3.964984552008239,-0.2744021952175617,-7.7335350014796305
2386,Information and communication technologies,Slovakia,2019,2139.0,29699.0,7.202262702447894,14.691689008042896,0.9225899861948214,5.837283061900859
2387,Information and communication technologies,Slovakia,2020,2409.0,30425.0,7.917830731306491,12.622720897615707,0.8874281018898932,2.4445267517424827
2388,Information and communication technologies,Slovakia,2021,2586.0,32361.0,7.991100398627978,7.347447073474471,0.5469546676555113,6.363188167625308
2389,Information and communication technologies,Slovakia,2022,2497.0,30348.0,8.227889811519704,-3.4416086620262956,-0.2932647950441545,-6.220450542319458
2390,"Natural sciences, mathematics and statistics",Slovakia,2013,2322.0,41680.0,5.571017274472169,,,
2391,"Natural sciences, mathematics and statistics",Slovakia,2014,2414.0,39074.0,6.178021190561498,3.962101636520241,0.23545068331883093,-6.252399232245681
2392,"Natural sciences, mathematics and statistics",Slovakia,2015,2394.0,34672.0,6.904706968158745,-0.8285004142502072,-0.057683433317951095,-11.265803347494497
2393,"Natural sciences, mathematics and statistics",Slovakia,2016,2199.0,32200.0,6.829192546583851,-8.145363408521304,-0.6055900621118012,-7.129672358098754
2394,"Natural sciences, mathematics and statistics",Slovakia,2017,1814.0,30413.0,5.964554631243218,-17.507958162801273,-1.2659060270279157,-5.549689440993789
2395,"Natural sciences, mathematics and statistics",Slovakia,2018,1441.0,28061.0,5.135241081928656,-20.562293274531424,-1.3292469976123447,-7.7335350014796305
2396,"Natural sciences, mathematics and statistics",Slovakia,2019,1472.0,29699.0,4.956395838243712,2.1512838306731434,0.10438061887605643,5.837283061900859
2397,"Natural sciences, mathematics and statistics",Slovakia,2020,1545.0,30425.0,5.078060805258834,4.959239130434782,0.23993426458504516,2.4445267517424827
2398,"Natural sciences, mathematics and statistics",Slovakia,2021,1523.0,32361.0,4.706282253329626,-1.423948220064725,-0.06798306603627825,6.363188167625308
2399,"Natural sciences, mathematics and statistics",Slovakia,2022,1503.0,30348.0,4.952550415183867,-1.3131976362442548,-0.06590220113351786,-6.220450542319458
2400,Services,Slovakia,2013,2750.0,41680.0,6.597888675623801,,,
2401,Services,Slovakia,2014,2403.0,39074.0,6.149869478425551,-12.618181818181817,-0.8880585555612427,-6.252399232245681
2402,Services,Slovakia,2015,2260.0,34672.0,6.518227964928473,-5.9508947149396585,-0.41243654822335024,-11.265803347494497
2403,Services,Slovakia,2016,2067.0,32200.0,6.419254658385094,-8.539823008849558,-0.5993788819875776,-7.129672358098754
2404,Services,Slovakia,2017,2145.0,30413.0,7.052905007726959,3.7735849056603774,0.25646927300825306,-5.549689440993789
2405,Services,Slovakia,2018,2035.0,28061.0,7.252058016464131,-5.128205128205128,-0.3920031360250882,-7.7335350014796305
2406,Services,Slovakia,2019,2144.0,29699.0,7.21909828613758,5.356265356265356,0.3670157244351662,5.837283061900859
2407,Services,Slovakia,2020,2166.0,30425.0,7.119145439605587,1.0261194029850746,0.07230895645028759,2.4445267517424827
2408,Services,Slovakia,2021,2387.0,32361.0,7.376162664936189,10.203139427516158,0.6829207997280676,6.363188167625308
2409,Services,Slovakia,2022,1970.0,30348.0,6.491366811651509,-17.469627147046502,-1.3740608936338474,-6.220450542319458
2410,"Social sciences, journalism and information",Slovakia,2013,3895.0,41680.0,9.345009596928982,,,
2411,"Social sciences, journalism and information",Slovakia,2014,3950.0,39074.0,10.10902390336285,1.4120667522464698,0.14075856067973588,-6.252399232245681
2412,"Social sciences, journalism and information",Slovakia,2015,3986.0,34672.0,11.496308260267652,0.9113924050632912,0.10383017997231196,-11.265803347494497
2413,"Social sciences, journalism and information",Slovakia,2016,3606.0,32200.0,11.198757763975156,-9.533366783743102,-1.1801242236024847,-7.129672358098754
2414,"Social sciences, journalism and information",Slovakia,2017,3469.0,30413.0,11.40630651366192,-3.7992235163616197,-0.4504652615657778,-5.549689440993789
2415,"Social sciences, journalism and information",Slovakia,2018,3162.0,28061.0,11.268308328284808,-8.849812626117036,-1.0940451159972915,-7.7335350014796305
2416,"Social sciences, journalism and information",Slovakia,2019,3379.0,29699.0,11.377487457490151,6.862745098039216,0.730664332132395,5.837283061900859
2417,"Social sciences, journalism and information",Slovakia,2020,3298.0,30425.0,10.839769926047659,-2.3971589227582126,-0.26622843056696793,2.4445267517424827
2418,"Social sciences, journalism and information",Slovakia,2021,3686.0,32361.0,11.39025370044189,11.76470588235294,1.1989740737307253,6.363188167625308
2419,"Social sciences, journalism and information",Slovakia,2022,3472.0,30348.0,11.4406221167787,-5.805751492132393,-0.7051535521286412,-6.220450542319458
2420,"Agriculture, forestry, fisheries and veterinary",Slovenia,2013,572.0,17118.0,3.3415118588620167,,,
2421,"Agriculture, forestry, fisheries and veterinary",Slovenia,2014,608.0,15814.0,3.8446945744277223,6.293706293706294,0.22764638927532568,-7.617712349573548
2422,"Agriculture, forestry, fisheries and veterinary",Slovenia,2015,563.0,15106.0,3.7269958956705946,-7.401315789473683,-0.2978948762081292,-4.477045655748071
2423,"Agriculture, forestry, fisheries and veterinary",Slovenia,2016,506.0,14510.0,3.487250172294969,-10.124333925399645,-0.3928325292901447,-3.9454521382232226
2424,"Agriculture, forestry, fisheries and veterinary",Slovenia,2017,466.0,14593.0,3.193311861851573,-7.905138339920949,-0.2741040224765299,0.5720192970365265
2425,"Agriculture, forestry, fisheries and veterinary",Slovenia,2018,397.0,13701.0,2.897598715422232,-14.806866952789699,-0.5036128749726297,-6.112519701226615
2426,"Agriculture, forestry, fisheries and veterinary",Slovenia,2019,360.0,14335.0,2.511335891175445,-9.319899244332493,-0.25810952214858734,4.6273994598934385
2427,"Agriculture, forestry, fisheries and veterinary",Slovenia,2020,408.0,14673.0,2.7806174606419956,13.333333333333334,0.32713146595788184,2.3578653644925005
2428,"Agriculture, forestry, fisheries and veterinary",Slovenia,2021,382.0,15481.0,2.4675408565338155,-6.372549019607843,-0.16794780698921258,5.506713010291011
2429,"Agriculture, forestry, fisheries and veterinary",Slovenia,2022,379.0,15182.0,2.496377288894744,-0.7853403141361256,-0.019760242392306678,-1.9313997803759446
2430,Arts and humanities,Slovenia,2013,1706.0,17118.0,9.966117537095455,,,
2431,Arts and humanities,Slovenia,2014,1617.0,15814.0,10.225116984950045,-5.216881594372802,-0.5627924623751107,-7.617712349573548
2432,Arts and humanities,Slovenia,2015,1484.0,15106.0,9.823911028730306,-8.225108225108226,-0.8804448563484709,-4.477045655748071
2433,Arts and humanities,Slovenia,2016,1414.0,14510.0,9.74500344589938,-4.716981132075472,-0.4824259131633357,-3.9454521382232226
2434,Arts and humanities,Slovenia,2017,1511.0,14593.0,10.354279449050916,6.8599717114568595,0.6647022545055848,0.5720192970365265
2435,Arts and humanities,Slovenia,2018,1333.0,13701.0,9.72921684548573,-11.780277961614823,-1.2991752426830157,-6.112519701226615
2436,Arts and humanities,Slovenia,2019,1409.0,14335.0,9.829089640739449,5.701425356339085,0.5301709103592606,4.6273994598934385
2437,Arts and humanities,Slovenia,2020,1358.0,14673.0,9.255094391058407,-3.61958836053939,-0.3475771825802495,2.3578653644925005
2438,Arts and humanities,Slovenia,2021,1424.0,15481.0,9.198372198178411,4.860088365243005,0.42632904851107817,5.506713010291011
2439,Arts and humanities,Slovenia,2022,1378.0,15182.0,9.076538005532868,-3.2303370786516856,-0.30299038334870243,-1.9313997803759446
2440,"Business, administration and law",Slovenia,2013,3007.0,17118.0,17.566304474821823,,,
2441,"Business, administration and law",Slovenia,2014,2685.0,15814.0,16.978626533451372,-10.708347189890256,-2.036170481851524,-7.617712349573548
2442,"Business, administration and law",Slovenia,2015,2633.0,15106.0,17.43016020124454,-1.9366852886405959,-0.3442340791738382,-4.477045655748071
2443,"Business, administration and law",Slovenia,2016,2601.0,14510.0,17.92556857339766,-1.2153437143942272,-0.22053756030323915,-3.9454521382232226
2444,"Business, administration and law",Slovenia,2017,2484.0,14593.0,17.021859795792505,-4.498269896193772,-0.8017542657438499,0.5720192970365265
2445,"Business, administration and law",Slovenia,2018,2529.0,13701.0,18.458506678344648,1.8115942028985508,0.3284431793299759,-6.112519701226615
2446,"Business, administration and law",Slovenia,2019,2663.0,14335.0,18.576909661667248,5.298536971134836,0.934775026159749,4.6273994598934385
2447,"Business, administration and law",Slovenia,2020,2843.0,14673.0,19.375724119130375,6.759294029290275,1.226742997342057,2.3578653644925005
2448,"Business, administration and law",Slovenia,2021,3113.0,15481.0,20.108520121439184,9.497010200492438,1.7440733802725923,5.506713010291011
2449,"Business, administration and law",Slovenia,2022,2997.0,15182.0,19.74048214991437,-3.726309026662383,-0.7640627058358582,-1.9313997803759446
2450,Education,Slovenia,2013,1439.0,17118.0,8.406355882696577,,,
2451,Education,Slovenia,2014,1467.0,15814.0,9.27659036296952,1.9457956914523975,0.17705830276969775,-7.617712349573548
2452,Education,Slovenia,2015,1385.0,15106.0,9.16854230107242,-5.589638718473075,-0.542830663312591,-4.477045655748071
2453,Education,Slovenia,2016,1331.0,14510.0,9.172984148862854,-3.898916967509025,-0.37215713301171605,-3.9454521382232226
2454,Education,Slovenia,2017,1363.0,14593.0,9.340094565887755,2.404207362885049,0.2192832179812239,0.5720192970365265
2455,Education,Slovenia,2018,1275.0,13701.0,9.305890081015985,-6.456346294937637,-0.6422888840230639,-6.112519701226615
2456,Education,Slovenia,2019,1321.0,14335.0,9.215207534007673,3.607843137254902,0.3208929194279735,4.6273994598934385
2457,Education,Slovenia,2020,1230.0,14673.0,8.382743815170722,-6.888720666161999,-0.620186737545151,2.3578653644925005
2458,Education,Slovenia,2021,1335.0,15481.0,8.623473935792262,8.536585365853659,0.678250758994897,5.506713010291011
2459,Education,Slovenia,2022,1286.0,15182.0,8.470557238835463,-3.6704119850187267,-0.3227506257410091,-1.9313997803759446
2460,"Engineering, manufacturing and construction",Slovenia,2013,3302.0,17118.0,19.28963663979437,,,
2461,"Engineering, manufacturing and construction",Slovenia,2014,3172.0,15814.0,20.058176299481474,-3.937007874015748,-0.8220564057164538,-7.617712349573548
2462,"Engineering, manufacturing and construction",Slovenia,2015,2796.0,15106.0,18.509201641731764,-11.853720050441362,-2.4890771878723688,-4.477045655748071
2463,"Engineering, manufacturing and construction",Slovenia,2016,2630.0,14510.0,18.125430737422466,-5.9370529327610875,-1.144038594073053,-3.9454521382232226
2464,"Engineering, manufacturing and construction",Slovenia,2017,2469.0,14593.0,16.919070787363804,-6.1216730038022815,-1.1032686904680327,0.5720192970365265
2465,"Engineering, manufacturing and construction",Slovenia,2018,2369.0,13701.0,17.29070870739362,-4.050222762251924,-0.7298737318443909,-6.112519701226615
2466,"Engineering, manufacturing and construction",Slovenia,2019,2365.0,14335.0,16.498081618416464,-0.16884761502743773,-0.027903732124171604,4.6273994598934385
2467,"Engineering, manufacturing and construction",Slovenia,2020,2473.0,14673.0,16.854085735705038,4.5665961945031714,0.7360457984052341,2.3578653644925005
2468,"Engineering, manufacturing and construction",Slovenia,2021,2466.0,15481.0,15.929203539823009,-0.28305701577031944,-0.045216717266326464,5.506713010291011
2469,"Engineering, manufacturing and construction",Slovenia,2022,2284.0,15182.0,15.044131208009485,-7.380373073803731,-1.1987880384666052,-1.9313997803759446
2470,Health and welfare,Slovenia,2013,1174.0,17118.0,6.858277836195818,,,
2471,Health and welfare,Slovenia,2014,961.0,15814.0,6.076893891488554,-18.143100511073254,-1.3469078032123434,-7.617712349573548
2472,Health and welfare,Slovenia,2015,1394.0,15106.0,9.228121276314047,45.05723204994797,2.8664106977359993,-4.477045655748071
2473,Health and welfare,Slovenia,2016,1417.0,14510.0,9.765678842177808,1.6499282639885222,0.15851137146795313,-3.9454521382232226
2474,Health and welfare,Slovenia,2017,1657.0,14593.0,11.35475913109025,16.937191249117856,1.644624134859179,0.5720192970365265
2475,Health and welfare,Slovenia,2018,1647.0,13701.0,12.021020363477119,-0.6035003017501509,-0.0729873731844391,-6.112519701226615
2476,Health and welfare,Slovenia,2019,1709.0,14335.0,11.92186955005232,3.764420157862781,0.43250784792465996,4.6273994598934385
2477,Health and welfare,Slovenia,2020,1807.0,14673.0,12.315136645539425,5.734347571679345,0.6678934096640088,2.3578653644925005
2478,Health and welfare,Slovenia,2021,2012.0,15481.0,12.996576448549835,11.344770337576094,1.324203862799561,5.506713010291011
2479,Health and welfare,Slovenia,2022,1942.0,15182.0,12.791463575286523,-3.4791252485089466,-0.46107232248715585,-1.9313997803759446
2480,Information and communication technologies,Slovenia,2013,814.0,17118.0,4.755228414534408,,,
2481,Information and communication technologies,Slovenia,2014,781.0,15814.0,4.938661945111926,-4.054054054054054,-0.2086758568357152,-7.617712349573548
2482,Information and communication technologies,Slovenia,2015,741.0,15106.0,4.905335628227195,-5.121638924455826,-0.26479544551833706,-4.477045655748071
2483,Information and communication technologies,Slovenia,2016,803.0,14510.0,5.534114403859407,8.367071524966262,0.4272915230875258,-3.9454521382232226
2484,Information and communication technologies,Slovenia,2017,839.0,14593.0,5.7493318714452135,4.483188044831881,0.24669362022887686,0.5720192970365265
2485,Information and communication technologies,Slovenia,2018,821.0,13701.0,5.9922633384424495,-2.1454112038140645,-0.13137727173199037,-6.112519701226615
2486,Information and communication technologies,Slovenia,2019,904.0,14335.0,6.306243460062784,10.109622411693058,0.5790024415765609,4.6273994598934385
2487,Information and communication technologies,Slovenia,2020,930.0,14673.0,6.338172152933961,2.8761061946902653,0.17719621072718597,2.3578653644925005
2488,Information and communication technologies,Slovenia,2021,996.0,15481.0,6.433692913894451,7.096774193548387,0.42632904851107806,5.506713010291011
2489,Information and communication technologies,Slovenia,2022,1139.0,15182.0,7.502305361612436,14.357429718875503,0.9419048873666184,-1.9313997803759446
2490,"Natural sciences, mathematics and statistics",Slovenia,2013,1236.0,17118.0,7.220469681037504,,,
2491,"Natural sciences, mathematics and statistics",Slovenia,2014,1175.0,15814.0,7.430125205514101,-4.935275080906148,-0.38573415960541285,-7.617712349573548
2492,"Natural sciences, mathematics and statistics",Slovenia,2015,1083.0,15106.0,7.169336687408976,-7.829787234042553,-0.6090295246921753,-4.477045655748071
2493,"Natural sciences, mathematics and statistics",Slovenia,2016,1037.0,14510.0,7.146795313576844,-4.247460757156047,-0.3170227429359062,-3.9454521382232226
2494,"Natural sciences, mathematics and statistics",Slovenia,2017,965.0,14593.0,6.612759542246282,-6.943105110896817,-0.4933872404577536,0.5720192970365265
2495,"Natural sciences, mathematics and statistics",Slovenia,2018,953.0,13701.0,6.9556966644770455,-1.2435233160621761,-0.08758484782132692,-6.112519701226615
2496,"Natural sciences, mathematics and statistics",Slovenia,2019,1009.0,14335.0,7.038716428322288,5.876180482686253,0.3906522497384025,4.6273994598934385
2497,"Natural sciences, mathematics and statistics",Slovenia,2020,1040.0,14673.0,7.0878484290874395,3.072348860257681,0.21127240509779865,2.3578653644925005
2498,"Natural sciences, mathematics and statistics",Slovenia,2021,1098.0,15481.0,7.092565079775208,5.5769230769230775,0.37465280020670505,5.506713010291011
2499,"Natural sciences, mathematics and statistics",Slovenia,2022,1085.0,15182.0,7.146620998550915,-1.1839708561020037,-0.08562771703332894,-1.9313997803759446
2500,Services,Slovenia,2013,1524.0,17118.0,8.90290921836663,,,
2501,Services,Slovenia,2014,1390.0,15814.0,8.789680030352852,-8.792650918635172,-0.8473504489692679,-7.617712349573548
2502,Services,Slovenia,2015,1160.0,15106.0,7.679067920031775,-16.546762589928058,-1.5225738117304384,-4.477045655748071
2503,Services,Slovenia,2016,1052.0,14510.0,7.250172294968987,-9.310344827586208,-0.7443142660234322,-3.9454521382232226
2504,Services,Slovenia,2017,1066.0,14593.0,7.3048721989995204,1.3307984790874523,0.09593640786678544,0.5720192970365265
2505,Services,Slovenia,2018,936.0,13701.0,6.831618130063499,-12.195121951219512,-0.9488358513977083,-6.112519701226615
2506,Services,Slovenia,2019,1000.0,14335.0,6.975933031042902,6.837606837606838,0.4464597139867457,4.6273994598934385
2507,Services,Slovenia,2020,998.0,14673.0,6.801608396374293,-0.2,-0.013630477748245077,2.3578653644925005
2508,Services,Slovenia,2021,983.0,15481.0,6.349719010399845,-1.503006012024048,-0.09689296557069955,5.506713010291011
2509,Services,Slovenia,2022,925.0,15182.0,6.092741404294559,-5.90030518819939,-0.3820313529179291,-1.9313997803759446
2510,"Social sciences, journalism and information",Slovenia,2013,2345.0,17118.0,13.699030260544456,,,
2511,"Social sciences, journalism and information",Slovenia,2014,1960.0,15814.0,12.394081193878842,-16.417910447761194,-2.4345516630833437,-7.617712349573548
2512,"Social sciences, journalism and information",Slovenia,2015,1868.0,15106.0,12.365947305706342,-4.6938775510204085,-0.6090295246921753,-4.477045655748071
2513,"Social sciences, journalism and information",Slovenia,2016,1719.0,14510.0,11.847002067539627,-7.9764453961456105,-1.0268780151619574,-3.9454521382232226
