DATAFLOW,LAST UPDATE,freq,nace_r2,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2013,6.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2015,7.0,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2016,5.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2017,10.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2018,7.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2019,5.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2020,5.0,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2022,11.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovenia,2023,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2009,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2011,14.8,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2013,15.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2014,14.4,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2015,16.9,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2016,23.9,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2017,12.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2019,11.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2020,13.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,Slovakia,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2008,24.9,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2009,25.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2010,28.3,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2011,25.9,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2012,26.9,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2013,27.1,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2014,24.7,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2015,27.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2016,26.9,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2017,26.8,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2018,26.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Human health and social work activities,From 20 to 34 years,Total,Percentage,United Kingdom,2019,22.1,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2015,23.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2016,35.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2017,29.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2018,31.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2019,26.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2020,27.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2021,28.6,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Austria,2023,21.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2009,35.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2010,34.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2011,32.7,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2014,25.9,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2016,21.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2017,32.4,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2018,29.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2019,32.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2020,22.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2021,24.9,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2022,40.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Belgium,2023,34.8,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2010,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2011,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2019,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Bulgaria,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2009,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2014,51.0,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2015,40.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2016,46.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2017,49.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2019,27.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2020,42.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Cyprus,2023,27.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2008,15.4,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2010,10.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2011,21.2,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2012,23.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2013,20.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2014,25.0,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2015,23.0,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2016,24.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2017,16.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2018,17.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2019,15.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2020,17.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2021,14.9,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2022,29.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Czechia,2023,28.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2010,10.6,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2011,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2012,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2013,12.6,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2014,12.1,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2015,11.8,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2016,17.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2017,15.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2018,14.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2019,18.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2020,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Germany,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2016,27.6,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2017,32.9,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Denmark,2023,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2013,36.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Arts, entertainment and recreation",From 20 to 34 years,Total,Percentage,Estonia,2023,,u
